date,CRO_mktvalue,ADA_mktvalue,BTC_mktvalue,USDM_mktvalue,VET_mktvalue,USDC_mktvalue,ONE_mktvalue,DOGE_mktvalue,AUDIO_mktvalue,HBAR_mktvalue,USD_mktvalue,portf_value,sp500_mktvalue,ptf_value_pctch,sp500_pctch,ptf_value_diff,sp500_diff
2022-03-16,0.0,0.0,0.0,0.0,3036.615,0.0,664.066,0.0,0.0,0.0,0.0,3700.6809999999996,4357.85986328125,5.68,2.24,198.85,95.41
2022-03-17,0.0,0.0,0.0,0.0,2814.812,0.0,615.561,0.0,0.0,0.0,0.0,3430.373,4411.669921875,-7.3,1.23,-270.31,53.81
2022-03-18,0.0,0.0,0.0,0.0,2944.473,0.0,643.916,0.0,0.0,0.0,0.0,3588.389,4463.1201171875,4.61,1.17,158.02,51.45
2022-03-21,0.0,0.0,0.0,0.0,2863.692,0.0,626.25,0.0,0.0,0.0,0.0,3489.942,4461.18017578125,-2.74,-0.04,-98.45,-1.94
2022-03-22,0.0,0.0,0.0,0.0,2936.911,0.0,642.262,0.0,0.0,0.0,0.0,3579.173,4511.60986328125,2.56,1.13,89.23,50.43
2022-03-23,0.0,0.0,0.0,0.0,2994.373,0.0,654.828,0.0,0.0,0.0,0.0,3649.201,4456.240234375,1.96,-1.23,70.03,-55.37
2022-03-24,0.0,0.0,0.0,0.0,3077.362,0.0,672.977,0.0,0.0,0.0,0.0,3750.339,4520.16015625,2.77,1.43,101.14,63.92
2022-03-25,0.0,0.0,0.0,0.0,3069.235,0.0,671.2,0.0,0.0,0.0,0.0,3740.4350000000004,4543.06005859375,-0.26,0.51,-9.9,22.9
2022-03-28,0.0,0.0,0.0,0.0,3365.817,0.0,736.058,0.0,0.0,0.0,0.0,4101.875,4575.52001953125,9.66,0.71,361.44,32.46
2022-03-29,0.0,0.0,0.0,0.0,3471.284,0.0,759.122,0.0,0.0,0.0,0.0,4230.406,4631.60009765625,3.13,1.23,128.53,56.08
2022-03-30,0.0,0.0,0.0,0.0,3445.955,0.0,753.583,0.0,0.0,0.0,0.0,4199.538,4602.4501953125,-0.73,-0.63,-30.87,-29.15
2022-03-31,0.0,0.0,0.0,0.0,3336.207,0.0,729.583,0.0,0.0,0.0,0.0,4065.79,4530.41015625,-3.18,-1.57,-133.75,-72.04
2022-04-01,0.0,0.0,0.0,0.0,3503.618,0.0,766.193,0.0,0.0,0.0,0.0,4269.811,4545.85986328125,5.02,0.34,204.02,15.45
2022-04-04,0.0,0.0,0.0,0.0,4035.01,0.0,882.401,0.0,0.0,0.0,0.0,4917.411,4582.64013671875,15.17,0.81,647.6,36.78
2022-04-05,0.0,0.0,0.0,0.0,3977.634,0.0,869.854,0.0,0.0,0.0,0.0,4847.488,4525.1201171875,-1.42,-1.26,-69.92,-57.52
2022-04-06,0.0,0.0,0.0,0.0,3690.904,0.0,807.15,0.0,0.0,0.0,0.0,4498.054,4481.14990234375,-7.21,-0.97,-349.43,-43.97
2022-04-07,0.0,0.0,0.0,0.0,3766.197,0.0,823.616,0.0,0.0,0.0,0.0,4589.813,4500.2099609375,2.04,0.43,91.76,19.06
2022-04-08,0.0,0.0,0.0,0.0,3704.37,0.0,810.095,0.0,0.0,0.0,0.0,4514.465,4488.27978515625,-1.64,-0.27,-75.35,-11.93
2022-04-11,0.0,0.0,0.0,0.0,3426.535,0.0,749.336,0.0,0.0,0.0,0.0,4175.871,4412.52978515625,-7.5,-1.69,-338.59,-75.75
2022-04-12,0.0,0.0,0.0,0.0,3240.143,0.0,708.575,0.0,0.0,0.0,0.0,3948.718,4397.4501953125,-5.44,-0.34,-227.15,-15.08
2022-04-13,0.0,0.0,0.0,0.0,3379.749,0.0,739.105,0.0,0.0,0.0,0.0,4118.853999999999,4446.58984375,4.31,1.12,170.14,49.14
2022-04-14,0.0,0.0,0.0,0.0,3274.49,0.0,716.086,0.0,0.0,0.0,0.0,3990.576,4392.58984375,-3.11,-1.21,-128.28,-54.0
2022-04-18,0.0,0.0,0.0,0.0,3185.828,0.0,696.697,0.0,0.0,0.0,0.0,3882.525,4391.68994140625,-2.71,-0.02,-108.05,-0.9
2022-04-19,0.0,0.0,0.0,0.0,3233.073,0.0,707.029,0.0,0.0,0.0,0.0,3940.102,4462.2099609375,1.48,1.61,57.58,70.52
2022-04-20,0.0,0.0,0.0,0.0,3025.592,0.0,701.371,0.0,0.0,0.0,0.0,3726.963,4459.4501953125,-5.41,-0.06,-213.14,-2.76
2022-04-21,0.0,0.0,0.0,0.0,2938.596,0.0,681.204,0.0,0.0,0.0,0.0,3619.8,4393.66015625,-2.88,-1.48,-107.16,-65.79
2022-04-22,0.0,0.0,0.0,0.0,2880.771,0.0,667.799,0.0,0.0,0.0,0.0,3548.57,4271.77978515625,-1.97,-2.77,-71.23,-121.88
2022-04-25,0.0,0.0,0.0,0.0,2960.132,0.0,686.196,0.0,0.0,0.0,0.0,3646.328,4296.1201171875,2.75,0.57,97.76,24.34
2022-04-26,0.0,0.0,0.0,0.0,2740.172,0.0,635.207,0.0,0.0,0.0,0.0,3375.379,4175.2001953125,-7.43,-2.81,-270.95,-120.92
2022-04-27,0.0,0.0,0.0,0.0,2825.039,0.0,654.88,0.0,0.0,0.0,0.0,3479.9190000000003,4183.9599609375,3.1,0.21,104.54,8.76
2022-04-28,0.0,0.0,0.0,0.0,2868.24,0.0,664.895,0.0,0.0,0.0,0.0,3533.1349999999998,4287.5,1.53,2.47,53.22,103.54
2022-04-29,0.0,0.0,0.0,0.0,2729.866,0.0,632.818,0.0,0.0,0.0,0.0,3362.684,4131.93017578125,-4.82,-3.63,-170.45,-155.57
2022-05-02,0.0,0.0,0.0,0.0,2829.207,0.0,655.846,0.0,0.0,0.0,0.0,3485.053,4155.3798828125,3.64,0.57,122.37,23.45
2022-05-03,0.0,0.0,0.0,0.0,2753.007,0.0,638.182,0.0,0.0,0.0,0.0,3391.1890000000003,4175.47998046875,-2.69,0.48,-93.86,20.1
2022-05-04,0.0,0.0,0.0,0.0,2888.187,0.0,669.518,0.0,0.0,0.0,0.0,3557.705,4300.169921875,4.91,2.99,166.52,124.69
2022-05-05,0.0,0.0,0.0,0.0,2683.156,0.0,621.99,0.0,0.0,0.0,0.0,3305.1459999999997,4146.8701171875,-7.1,-3.56,-252.56,-153.3
2022-05-06,0.0,0.0,0.0,0.0,2636.598,0.0,611.197,0.0,0.0,0.0,0.0,3247.795,4123.33984375,-1.74,-0.57,-57.35,-23.53
2022-05-09,0.0,0.0,0.0,0.0,2000.647,0.0,463.775,0.0,0.0,0.0,0.0,2464.422,3991.239990234375,-24.12,-3.2,-783.37,-132.1
2022-05-10,0.0,0.0,0.0,0.0,2113.99,0.0,490.05,0.0,0.0,0.0,0.0,2604.04,4001.050048828125,5.67,0.25,139.62,9.81
2022-05-11,0.0,0.0,0.0,0.0,1805.503,0.0,418.539,0.0,0.0,0.0,0.0,2224.042,3935.179931640625,-14.59,-1.65,-380.0,-65.87
2022-05-12,0.0,0.0,0.0,0.0,1649.152,0.0,382.294,0.0,0.0,0.0,0.0,2031.446,3930.080078125,-8.66,-0.13,-192.6,-5.1
2022-05-13,0.0,0.0,0.0,0.0,1657.268,0.0,384.176,0.0,0.0,0.0,0.0,2041.444,4023.889892578125,0.49,2.39,10.0,93.81
2022-05-16,0.0,0.0,0.0,0.0,1640.648,0.0,380.323,0.0,0.0,0.0,0.0,2020.971,4008.010009765625,-1.0,-0.39,-20.47,-15.88
2022-05-17,0.0,0.0,0.0,0.0,1695.505,0.0,393.04,0.0,0.0,0.0,0.0,2088.545,4088.85009765625,3.34,2.02,67.57,80.84
2022-05-18,0.0,0.0,0.0,0.0,1552.511,0.0,359.892,0.0,0.0,0.0,0.0,1912.403,3923.679931640625,-8.43,-4.04,-176.14,-165.17
2022-05-19,0.0,0.0,0.0,0.0,1563.251,0.0,362.382,0.0,0.0,0.0,0.0,1925.633,3900.7900390625,0.69,-0.58,13.23,-22.89
2022-05-20,0.0,0.0,0.0,0.0,1511.626,0.0,350.414,0.0,0.0,0.0,0.0,1862.04,3901.360107421875,-3.3,0.01,-63.59,0.57
2022-05-23,0.0,0.0,0.0,0.0,1468.105,0.0,340.325,0.0,0.0,0.0,0.0,1808.43,3973.75,-2.88,1.86,-53.61,72.39
2022-05-24,0.0,0.0,0.0,0.0,1475.154,0.0,341.96,0.0,0.0,0.0,0.0,1817.114,3941.47998046875,0.48,-0.81,8.68,-32.27
2022-05-25,0.0,0.0,0.0,0.0,1449.252,0.0,322.907,0.0,0.0,0.0,0.0,1772.1589999999999,3978.72998046875,-2.47,0.95,-44.96,37.25
2022-05-26,0.0,0.0,0.0,0.0,1343.112,0.0,299.258,0.0,0.0,0.0,0.0,1642.3700000000001,4057.840087890625,-7.32,1.99,-129.79,79.11
2022-05-27,0.0,0.0,0.0,0.0,1165.561,0.0,280.036,0.0,0.0,0.0,0.0,1445.597,4158.240234375,-11.98,2.47,-196.77,100.4
2022-05-31,0.0,0.0,0.0,0.0,1292.152,0.0,310.451,0.0,0.0,0.0,0.0,1602.603,4132.14990234375,10.86,-0.63,157.01,-26.09
2022-06-01,0.0,0.0,0.0,0.0,1212.804,0.0,291.387,0.0,0.0,0.0,0.0,1504.191,4101.22998046875,-6.14,-0.75,-98.41,-30.92
2022-06-02,0.0,0.0,0.0,0.0,1220.23,0.0,293.171,0.0,0.0,0.0,0.0,1513.401,4176.81982421875,0.61,1.84,9.21,75.59
2022-06-03,0.0,0.0,0.0,0.0,1175.918,0.0,282.525,0.0,0.0,0.0,0.0,1458.4429999999998,4108.5400390625,-3.63,-1.63,-54.96,-68.28
2022-06-06,0.0,0.0,0.0,0.0,1212.282,0.0,291.261,0.0,0.0,0.0,0.0,1503.543,4121.43017578125,3.09,0.31,45.1,12.89
2022-06-07,0.0,0.0,0.0,0.0,1184.855,0.0,284.672,0.0,0.0,0.0,0.0,1469.527,4160.68017578125,-2.26,0.95,-34.02,39.25
2022-06-08,0.0,0.0,0.0,0.0,1171.511,0.0,281.466,0.0,0.0,0.0,0.0,1452.9769999999999,4115.77001953125,-1.13,-1.08,-16.55,-44.91
2022-06-09,0.0,0.0,0.0,0.0,1015.03,0.0,280.133,0.0,0.0,0.0,0.0,1295.163,4017.820068359375,-10.86,-2.38,-157.81,-97.95
2022-06-10,0.0,0.0,0.0,0.0,940.36,0.0,259.525,0.0,0.0,0.0,0.0,1199.885,3900.860107421875,-7.36,-2.91,-95.28,-116.96
2022-06-13,0.0,0.0,0.0,0.0,682.697,0.0,188.414,0.0,0.0,0.0,0.0,871.111,3749.6298828125,-27.4,-3.88,-328.77,-151.23
2022-06-14,0.0,0.0,0.0,0.0,688.479,0.0,190.01,0.0,0.0,0.0,0.0,878.489,3735.47998046875,0.85,-0.38,7.38,-14.15
2022-06-15,0.0,0.0,0.0,0.0,619.584,0.0,192.46,0.0,0.0,0.0,0.0,812.044,3789.989990234375,-7.56,1.46,-66.45,54.51
2022-06-16,0.0,0.0,0.0,0.0,530.329,0.0,164.735,0.0,0.0,0.0,0.0,695.064,3666.77001953125,-14.41,-3.25,-116.98,-123.22
2022-06-17,0.0,0.0,0.0,0.0,531.446,0.0,165.082,0.0,0.0,0.0,0.0,696.528,3674.840087890625,0.21,0.22,1.46,8.07
2022-06-21,0.0,0.0,0.0,0.0,500.065,0.0,162.117,0.0,0.0,0.0,0.0,662.182,3764.7900390625,-4.93,2.45,-34.35,89.95
2022-06-22,0.0,0.0,0.0,0.0,468.203,0.0,151.788,0.0,0.0,0.0,0.0,619.991,3759.889892578125,-6.37,-0.13,-42.19,-4.9
2022-06-23,0.0,0.0,0.0,0.0,509.275,0.0,165.103,0.0,0.0,0.0,0.0,674.3779999999999,3795.72998046875,8.77,0.95,54.39,35.84
2022-06-24,0.0,0.0,0.0,0.0,546.663,0.0,177.224,0.0,0.0,0.0,0.0,723.887,3911.739990234375,7.34,3.06,49.51,116.01
2022-06-27,0.0,0.0,0.0,0.0,528.474,0.0,171.327,0.0,0.0,0.0,0.0,699.801,3900.110107421875,-3.33,-0.3,-24.09,-11.63
2022-06-28,0.0,0.0,0.0,0.0,505.423,0.0,163.854,0.0,0.0,0.0,0.0,669.277,3821.550048828125,-4.36,-2.01,-30.52,-78.56
2022-06-29,0.0,0.0,0.0,0.0,485.087,0.0,157.261,0.0,0.0,0.0,0.0,642.348,3818.830078125,-4.02,-0.07,-26.93,-2.72
2022-06-30,0.0,0.0,0.0,0.0,473.454,0.0,153.49,0.0,0.0,0.0,0.0,626.944,3785.3798828125,-2.4,-0.88,-15.4,-33.45
2022-07-01,0.0,0.0,0.0,0.0,469.546,0.0,152.223,0.0,0.0,0.0,0.0,621.769,3825.330078125,-0.83,1.06,-5.17,39.95
2022-07-05,0.0,0.0,0.0,0.0,500.735,0.0,162.335,0.0,0.0,0.0,0.0,663.07,3831.389892578125,6.64,0.16,41.3,6.06
2022-07-06,0.0,0.0,0.0,0.0,527.372,0.0,170.97,0.0,0.0,0.0,0.0,698.342,3845.080078125,5.32,0.36,35.27,13.69
2022-07-07,0.0,0.0,0.0,0.0,549.505,0.0,178.145,0.0,0.0,0.0,0.0,727.65,3902.6201171875,4.2,1.5,29.31,57.54
2022-07-08,0.0,0.0,0.0,0.0,544.658,0.0,129.005,0.0,0.0,0.0,0.0,673.663,3899.3798828125,-7.42,-0.08,-53.99,-3.24
2022-07-11,0.0,0.0,0.0,0.0,487.229,0.0,115.403,0.0,0.0,0.0,0.0,602.632,3854.429931640625,-10.54,-1.15,-71.03,-44.95
2022-07-12,0.0,0.0,0.0,0.0,461.187,0.0,109.235,0.0,0.0,0.0,0.0,570.422,3818.800048828125,-5.34,-0.92,-32.21,-35.63
2022-07-13,0.0,0.0,0.0,0.0,494.059,0.0,117.021,0.0,0.0,0.0,0.0,611.08,3801.780029296875,7.13,-0.45,40.66,-17.02
2022-07-14,0.0,0.0,0.0,0.0,529.534,0.0,125.423,0.0,0.0,0.0,0.0,654.957,3790.3798828125,7.18,-0.3,43.88,-11.4
2022-07-15,0.0,0.0,0.0,0.0,547.727,0.0,129.732,0.0,0.0,0.0,0.0,677.459,3863.159912109375,3.44,1.92,22.5,72.78
2022-07-18,0.0,0.0,0.0,0.0,718.861,0.0,170.266,0.0,0.0,0.0,0.0,889.127,3830.85009765625,31.24,-0.84,211.67,-32.31
2022-07-19,0.0,0.0,0.0,0.0,709.551,0.0,168.061,0.0,0.0,0.0,0.0,877.6120000000001,3936.68994140625,-1.3,2.76,-11.51,105.84
2022-07-20,0.0,0.0,0.0,0.0,704.319,0.0,166.822,0.0,0.0,0.0,0.0,871.141,3959.89990234375,-0.74,0.59,-6.47,23.21
2022-07-21,0.0,0.0,0.0,0.0,724.642,0.0,171.636,0.0,0.0,0.0,0.0,896.278,3998.949951171875,2.89,0.99,25.14,39.05
2022-07-22,0.0,0.0,0.0,0.0,675.028,0.0,159.884,0.0,0.0,0.0,0.0,834.912,3961.6298828125,-6.85,-0.93,-61.37,-37.32
2022-07-25,0.0,0.0,0.0,0.0,638.608,0.0,151.258,0.0,0.0,0.0,0.0,789.866,3966.840087890625,-5.4,0.13,-45.05,5.21
2022-07-26,0.0,0.0,0.0,0.0,634.42,0.0,150.266,0.0,0.0,0.0,0.0,784.6859999999999,3921.050048828125,-0.66,-1.15,-5.18,-45.79
2022-07-27,0.0,0.0,0.0,0.0,700.597,0.0,165.941,0.0,0.0,0.0,0.0,866.538,4023.610107421875,10.43,2.62,81.85,102.56
2022-07-28,0.0,0.0,0.0,0.0,717.247,0.0,169.884,0.0,0.0,0.0,0.0,887.131,4072.429931640625,2.38,1.21,20.59,48.82
2022-07-29,0.0,0.0,0.0,0.0,718.761,0.0,170.243,0.0,0.0,0.0,0.0,889.0039999999999,4130.2900390625,0.21,1.42,1.87,57.86
2022-08-01,0.0,0.0,0.0,0.0,611.275,0.0,144.784,0.0,0.0,0.0,0.0,756.059,4118.6298828125,-14.95,-0.28,-132.94,-11.66
2022-08-02,0.0,0.0,0.0,0.0,613.247,0.0,145.251,0.0,0.0,0.0,0.0,758.4979999999999,4091.18994140625,0.32,-0.67,2.44,-27.44
2022-08-03,0.0,0.0,0.0,0.0,605.534,0.0,143.424,0.0,0.0,0.0,0.0,748.958,4155.169921875,-1.26,1.56,-9.54,63.98
2022-08-04,0.0,0.0,0.0,0.0,606.892,0.0,143.746,0.0,0.0,0.0,0.0,750.638,4151.93994140625,0.22,-0.08,1.68,-3.23
2022-08-05,0.0,0.0,0.0,0.0,654.192,0.0,154.949,0.0,0.0,0.0,0.0,809.1410000000001,4145.18994140625,7.79,-0.16,58.5,-6.75
2022-08-08,0.0,0.0,0.0,0.0,549.067,0.0,145.987,0.0,0.0,0.0,0.0,695.054,4140.06005859375,-14.1,-0.12,-114.09,-5.13
2022-08-09,0.0,0.0,0.0,0.0,526.726,0.0,140.047,0.0,0.0,0.0,0.0,666.773,4122.47021484375,-4.07,-0.42,-28.28,-17.59
2022-08-10,0.0,0.0,0.0,0.0,560.867,0.0,149.125,0.0,0.0,0.0,0.0,709.992,4210.240234375,6.48,2.13,43.22,87.77
2022-08-11,0.0,0.0,0.0,0.0,569.139,0.0,151.324,0.0,0.0,0.0,0.0,720.463,4207.27001953125,1.47,-0.07,10.47,-2.97
2022-08-12,0.0,0.0,0.0,0.0,516.797,0.0,152.343,0.0,0.0,0.0,0.0,669.14,4280.14990234375,-7.12,1.73,-51.32,72.88
2022-08-15,0.0,0.0,0.0,0.0,508.119,0.0,149.785,0.0,0.0,0.0,0.0,657.904,4297.14013671875,-1.68,0.4,-11.24,16.99
2022-08-16,0.0,0.0,0.0,0.0,501.577,0.0,147.856,0.0,0.0,0.0,0.0,649.433,4305.2001953125,-1.29,0.19,-8.47,8.06
2022-08-17,0.0,0.0,0.0,0.0,488.405,0.0,143.973,0.0,0.0,0.0,0.0,632.3779999999999,4274.0400390625,-2.63,-0.72,-17.06,-31.16
2022-08-18,0.0,0.0,0.0,0.0,498.47,0.0,146.94,0.0,0.0,0.0,0.0,645.4100000000001,4283.740234375,2.06,0.23,13.03,9.7
2022-08-19,0.0,0.0,0.0,0.0,434.969,0.0,128.221,0.0,0.0,0.0,0.0,563.19,4228.47998046875,-12.74,-1.29,-82.22,-55.26
2022-08-22,0.0,0.0,0.0,0.0,395.614,0.0,124.251,0.0,0.0,0.0,0.0,519.865,4137.990234375,-7.69,-2.14,-43.33,-90.49
2022-08-23,0.0,0.0,0.0,0.0,395.614,0.0,124.251,0.0,0.0,0.0,0.0,519.865,4128.72998046875,0.0,-0.22,0.0,-9.26
2022-08-24,0.0,0.0,0.0,0.0,419.848,0.0,131.862,0.0,0.0,0.0,0.0,551.71,4140.77001953125,6.13,0.29,31.85,12.04
2022-08-25,0.0,0.0,0.0,0.0,457.631,0.0,143.729,0.0,0.0,0.0,0.0,601.36,4199.1201171875,9.0,1.41,49.65,58.35
2022-08-26,0.0,0.0,0.0,0.0,394.833,0.0,124.006,0.0,0.0,0.0,0.0,518.839,4057.659912109375,-13.72,-3.37,-82.52,-141.46
2022-08-29,0.0,0.0,0.0,0.0,402.965,0.0,126.56,0.0,0.0,0.0,0.0,529.525,4030.610107421875,2.06,-0.67,10.69,-27.05
2022-08-30,0.0,0.0,0.0,0.0,411.613,0.0,129.276,0.0,0.0,0.0,0.0,540.889,3986.159912109375,2.15,-1.1,11.36,-44.45
2022-08-31,0.0,0.0,0.0,0.0,397.467,0.0,124.833,0.0,0.0,0.0,0.0,522.3,3955.0,-3.44,-0.78,-18.59,-31.16
2022-09-01,0.0,0.0,0.0,0.0,405.336,0.0,127.304,0.0,0.0,0.0,0.0,532.64,3966.85009765625,1.98,0.3,10.34,11.85
2022-09-02,0.0,0.0,0.0,0.0,405.442,0.0,127.337,0.0,0.0,0.0,0.0,532.779,3924.260009765625,0.03,-1.07,0.14,-42.59
2022-09-06,0.0,0.0,0.0,0.0,402.564,0.0,126.434,0.0,0.0,0.0,0.0,528.998,3908.18994140625,-0.71,-0.41,-3.78,-16.07
2022-09-07,0.0,0.0,0.0,0.0,388.572,0.0,122.039,0.0,0.0,0.0,0.0,510.611,3979.8701171875,-3.48,1.83,-18.39,71.68
2022-09-08,0.0,0.0,0.0,0.0,419.696,0.0,131.814,0.0,0.0,0.0,0.0,551.51,4006.179931640625,8.01,0.66,40.9,26.31
2022-09-09,0.0,0.0,0.0,0.0,439.088,0.0,137.905,0.0,0.0,0.0,0.0,576.993,4067.360107421875,4.62,1.53,25.48,61.18
2022-09-12,0.0,0.0,0.0,0.0,430.659,0.0,135.257,0.0,0.0,0.0,0.0,565.9159999999999,4110.41015625,-1.92,1.06,-11.08,43.05
2022-09-13,0.0,0.0,0.0,0.0,394.593,0.0,123.93,0.0,0.0,0.0,0.0,518.523,3932.68994140625,-8.37,-4.32,-47.39,-177.72
2022-09-14,0.0,0.0,0.0,0.0,408.743,0.0,128.374,0.0,0.0,0.0,0.0,537.117,3946.010009765625,3.59,0.34,18.59,13.32
2022-09-15,0.0,0.0,0.0,0.0,339.127,0.0,125.131,0.0,0.0,0.0,0.0,464.25800000000004,3901.35009765625,-13.56,-1.13,-72.86,-44.66
2022-09-16,0.0,0.0,0.0,0.0,302.577,0.0,111.645,0.0,0.0,0.0,0.0,414.222,3873.330078125,-10.78,-0.72,-50.04,-28.02
2022-09-19,0.0,0.0,0.0,0.0,294.223,0.0,108.562,0.0,0.0,0.0,0.0,402.785,3899.889892578125,-2.76,0.69,-11.44,26.56
2022-09-20,0.0,0.0,0.0,0.0,282.932,0.0,104.396,0.0,0.0,0.0,0.0,387.32800000000003,3855.929931640625,-3.84,-1.13,-15.46,-43.96
2022-09-21,0.0,0.0,0.0,0.0,282.913,0.0,104.389,0.0,0.0,0.0,0.0,387.302,3789.929931640625,-0.01,-1.71,-0.03,-66.0
2022-09-22,0.0,0.0,0.0,0.0,282.913,0.0,104.389,0.0,0.0,0.0,0.0,387.302,3757.989990234375,0.0,-0.84,0.0,-31.94
2022-09-23,0.0,0.0,0.0,0.0,232.321,0.0,104.141,0.0,0.0,0.0,0.0,336.462,3693.22998046875,-13.13,-1.72,-50.84,-64.76
2022-09-26,0.0,0.0,0.0,0.0,233.305,0.0,104.582,0.0,0.0,0.0,0.0,337.887,3655.0400390625,0.42,-1.03,1.43,-38.19
2022-09-27,0.0,0.0,0.0,0.0,242.806,0.0,108.841,0.0,0.0,0.0,0.0,351.647,3647.2900390625,4.07,-0.21,13.76,-7.75
2022-09-28,0.0,0.0,0.0,0.0,242.806,0.0,108.841,0.0,0.0,0.0,0.0,351.647,3719.0400390625,0.0,1.97,0.0,71.75
2022-09-29,0.0,0.0,0.0,0.0,242.806,0.0,108.841,0.0,0.0,0.0,0.0,351.647,3640.469970703125,0.0,-2.11,0.0,-78.57
2022-09-30,0.0,0.0,0.0,0.0,242.806,0.0,108.841,0.0,0.0,0.0,0.0,351.647,3585.6201171875,0.0,-1.51,0.0,-54.85
2022-10-03,0.0,0.0,0.0,0.0,200.576,0.0,101.675,0.0,0.0,56.236,0.0,358.48699999999997,3678.429931640625,1.95,2.59,6.84,92.81
2022-10-04,0.0,0.0,0.0,0.0,204.278,0.0,103.552,0.0,0.0,57.274,0.0,365.104,3790.929931640625,1.85,3.06,6.62,112.5
2022-10-05,0.0,0.0,0.0,0.0,201.555,0.0,102.171,0.0,0.0,56.511,0.0,360.237,3783.280029296875,-1.33,-0.2,-4.87,-7.65
2022-10-06,0.0,0.0,0.0,0.0,201.401,0.0,102.093,0.0,0.0,56.468,0.0,359.96200000000005,3744.52001953125,-0.08,-1.02,-0.27,-38.76
2022-10-07,0.0,0.0,0.0,0.0,201.591,0.0,102.19,0.0,0.0,56.521,6.217,366.519,3639.659912109375,1.82,-2.8,6.56,-104.86
2022-10-10,0.0,0.0,0.0,0.0,196.201,0.0,99.458,0.0,0.0,55.01,6.051,356.71999999999997,3612.389892578125,-2.67,-0.75,-9.8,-27.27
2022-10-11,0.0,0.0,0.0,0.0,196.201,0.0,99.458,0.0,0.0,55.01,6.051,356.71999999999997,3588.840087890625,0.0,-0.65,0.0,-23.55
2022-10-12,0.0,0.0,0.0,0.0,191.102,0.0,96.873,0.0,0.0,53.58,5.894,347.449,3577.030029296875,-2.6,-0.33,-9.27,-11.81
2022-10-13,0.0,0.0,0.0,0.0,191.491,0.0,97.07,0.0,0.0,53.689,5.906,348.15600000000006,3669.909912109375,0.2,2.6,0.71,92.88
2022-10-14,0.0,0.0,0.0,0.0,197.123,0.0,99.925,0.0,0.0,55.268,6.079,358.39500000000004,3583.070068359375,2.94,-2.37,10.24,-86.84
2022-10-17,0.0,0.0,0.0,0.0,211.424,0.0,107.174,0.0,0.0,59.278,6.521,384.39700000000005,3677.949951171875,7.26,2.65,26.0,94.88
2022-10-18,0.0,0.0,0.0,0.0,211.358,0.0,107.141,0.0,0.0,59.259,6.519,384.27700000000004,3719.97998046875,-0.03,1.14,-0.12,42.03
2022-10-19,0.0,0.0,0.0,0.0,211.358,0.0,107.141,0.0,0.0,59.259,6.519,384.27700000000004,3695.159912109375,0.0,-0.67,0.0,-24.82
2022-10-20,0.0,0.0,0.0,0.0,211.358,0.0,107.141,0.0,0.0,59.259,6.519,384.27700000000004,3665.780029296875,0.0,-0.8,0.0,-29.38
2022-10-21,0.0,0.0,0.0,0.0,211.358,0.0,107.141,0.0,0.0,59.259,6.519,384.27700000000004,3752.75,0.0,2.37,0.0,86.97
2022-10-24,0.0,0.0,0.0,0.0,218.187,0.0,110.603,0.0,0.0,40.783,6.117,375.69000000000005,3797.340087890625,-2.23,1.19,-8.59,44.59
2022-10-25,0.0,0.0,0.0,0.0,251.571,0.0,127.525,0.0,0.0,47.023,7.053,433.172,3859.110107421875,15.3,1.63,57.48,61.77
2022-10-26,0.0,0.0,0.0,0.0,308.49,0.0,156.378,0.0,0.0,57.662,8.649,531.179,3830.60009765625,22.63,-0.74,98.01,-28.51
2022-10-27,0.0,0.0,0.0,0.0,298.173,0.0,151.149,0.0,0.0,55.733,8.36,513.415,3807.300048828125,-3.34,-0.61,-17.76,-23.3
2022-10-28,0.0,0.0,0.0,0.0,312.948,0.0,158.638,0.0,0.0,58.495,8.774,538.855,3901.06005859375,4.96,2.46,25.44,93.76
2022-10-31,0.0,0.0,0.0,0.0,249.181,0.0,164.824,0.0,0.0,45.582,9.116,468.703,3871.97998046875,-13.02,-0.75,-70.15,-29.08
2022-11-01,0.0,0.0,0.0,0.0,251.729,0.0,166.51,0.0,0.0,46.048,9.21,473.497,3856.10009765625,1.02,-0.41,4.79,-15.88
2022-11-02,0.0,0.0,0.0,0.0,242.044,0.0,160.103,0.0,0.0,44.276,8.855,455.2780000000001,3759.68994140625,-3.85,-2.5,-18.22,-96.41
2022-11-03,0.0,0.0,0.0,0.0,243.771,0.0,161.246,0.0,0.0,44.592,8.918,458.527,3719.889892578125,0.71,-1.06,3.25,-39.8
2022-11-04,0.0,0.0,0.0,0.0,263.803,0.0,174.496,0.0,0.0,48.257,9.651,496.207,3770.550048828125,8.22,1.36,37.68,50.66
2022-11-07,0.0,0.0,0.0,0.0,250.676,0.0,165.813,0.0,0.0,45.855,8.254,470.598,3806.800048828125,-5.16,0.96,-25.61,36.25
2022-11-08,0.0,0.0,0.0,0.0,99.007,0.0,80.715,0.0,0.0,11.787,6.365,197.87400000000002,3828.110107421875,-57.95,0.56,-272.72,21.31
2022-11-09,0.0,0.0,0.0,0.0,72.734,0.0,59.296,0.0,0.0,8.659,4.676,145.36499999999998,3748.570068359375,-26.54,-2.08,-52.51,-79.54
2022-11-10,0.0,0.0,0.0,0.0,86.991,0.0,70.918,0.0,0.0,10.356,5.592,173.857,3956.3701171875,19.6,5.54,28.49,207.8
