date,CRO_volume,CRO_cashflow,CRO_cml_units,CRO_cml_cost,CRO_gain_loss,CRO_avg_price,ADA_volume,ADA_cashflow,ADA_cml_units,ADA_cml_cost,ADA_gain_loss,ADA_avg_price,BTC_volume,BTC_cashflow,BTC_cml_units,BTC_cml_cost,BTC_gain_loss,BTC_avg_price,ONE_volume,ONE_cashflow,ONE_cml_units,ONE_cml_cost,ONE_gain_loss,ONE_avg_price,VET_volume,VET_cashflow,VET_cml_units,VET_cml_cost,VET_gain_loss,VET_avg_price,USDC_volume,USDC_cashflow,USDC_cml_units,USDC_cml_cost,USDC_gain_loss,USDC_avg_price,DOGE_volume,DOGE_cashflow,DOGE_cml_units,DOGE_cml_cost,DOGE_gain_loss,DOGE_avg_price,AUDIO_volume,AUDIO_cashflow,AUDIO_cml_units,AUDIO_cml_cost,AUDIO_gain_loss,AUDIO_avg_price
2021-10-22 00:00:00,7266.34,-38306.0,0.0,0.0,0.0,,7266.34,-32553.94,0.0,0.0,0.0,,7266.34,-0.27,0.0023,0.27,0.0,117.391,7266.34,-34828.05,2300.0,73795.0,0.0,32.085,7266.34,-131513.64,16014.7,799032.87,0.0,49.894,7266.34,1969.91,-44.383706,-1969.91,0.0,44.384,7266.34,-22143.95,0.0,0.0,0.0,,7266.34,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-10-23 00:00:00,5407.88,-38306.0,0.0,0.0,0.0,,5407.88,-32553.94,0.0,0.0,0.0,,5407.88,-0.27,0.0023,0.27,0.0,117.391,5407.88,-34828.05,2300.0,73795.0,0.0,32.085,5407.88,-131513.64,16014.7,799032.87,0.0,49.894,5407.88,1969.91,-44.383706,-1969.91,0.0,44.384,5407.88,-22143.95,0.0,0.0,0.0,,5407.88,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-10-24 00:00:00,198.48,-38306.0,0.0,0.0,0.0,,198.48,-32553.94,0.0,0.0,0.0,,198.48,-0.27,0.0023,0.27,0.0,117.391,198.48,-34828.05,2300.0,73795.0,0.0,32.085,198.48,-131513.64,16014.7,799032.87,0.0,49.894,198.48,1969.91,-44.383706,-1969.91,0.0,44.384,198.48,-22143.95,0.0,0.0,0.0,,198.48,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-10-25 00:00:00,3778.18,-38306.0,0.0,0.0,0.0,,3778.18,-32553.94,0.0,0.0,0.0,,3778.18,-0.27,0.0023,0.27,0.0,117.391,3778.18,-34828.05,2300.0,73795.0,0.0,32.085,3778.18,-131513.64,16014.7,799032.87,0.0,49.894,3778.18,1969.91,-44.383706,-1969.91,0.0,44.384,3778.18,-22143.95,0.0,0.0,0.0,,3778.18,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-10-26 00:00:00,2531.26,-38306.0,0.0,0.0,0.0,,2531.26,-32553.94,0.0,0.0,0.0,,2531.26,-0.27,0.0023,0.27,0.0,117.391,2531.26,-34828.05,2300.0,73795.0,0.0,32.085,2531.26,-131513.64,16014.7,799032.87,0.0,49.894,2531.26,1969.91,-44.383706,-1969.91,0.0,44.384,2531.26,-22143.95,0.0,0.0,0.0,,2531.26,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-10-27 00:00:00,694.2,-38306.0,0.0,0.0,0.0,,694.2,-32553.94,0.0,0.0,0.0,,694.2,-0.27,0.0023,0.27,0.0,117.391,694.2,-34828.05,2300.0,73795.0,0.0,32.085,694.2,-131513.64,16014.7,799032.87,0.0,49.894,694.2,1969.91,-44.383706,-1969.91,0.0,44.384,694.2,-22143.95,0.0,0.0,0.0,,694.2,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-10-28 00:00:00,4933.78,-38306.0,0.0,0.0,0.0,,4933.78,-32553.94,0.0,0.0,0.0,,4933.78,-0.27,0.0023,0.27,0.0,117.391,4933.78,-34828.05,2300.0,73795.0,0.0,32.085,4933.78,-131513.64,16014.7,799032.87,0.0,49.894,4933.78,1969.91,-44.383706,-1969.91,0.0,44.384,4933.78,-22143.95,0.0,0.0,0.0,,4933.78,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-10-29 00:00:00,8923.24,-38306.0,0.0,0.0,0.0,,8923.24,-32553.94,0.0,0.0,0.0,,8923.24,-0.27,0.0023,0.27,0.0,117.391,8923.24,-34828.05,2300.0,73795.0,0.0,32.085,8923.24,-131513.64,16014.7,799032.87,0.0,49.894,8923.24,1969.91,-44.383706,-1969.91,0.0,44.384,8923.24,-22143.95,0.0,0.0,0.0,,8923.24,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-10-30 00:00:00,5732.65,-38306.0,0.0,0.0,0.0,,5732.65,-32553.94,0.0,0.0,0.0,,5732.65,-0.27,0.0023,0.27,0.0,117.391,5732.65,-34828.05,2300.0,73795.0,0.0,32.085,5732.65,-131513.64,16014.7,799032.87,0.0,49.894,5732.65,1969.91,-44.383706,-1969.91,0.0,44.384,5732.65,-22143.95,0.0,0.0,0.0,,5732.65,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-10-31 00:00:00,158.58,-38306.0,0.0,0.0,0.0,,158.58,-32553.94,0.0,0.0,0.0,,158.58,-0.27,0.0023,0.27,0.0,117.391,158.58,-34828.05,2300.0,73795.0,0.0,32.085,158.58,-131513.64,16014.7,799032.87,0.0,49.894,158.58,1969.91,-44.383706,-1969.91,0.0,44.384,158.58,-22143.95,0.0,0.0,0.0,,158.58,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-11-01 00:00:00,5955.24,-38306.0,0.0,0.0,0.0,,5955.24,-32553.94,0.0,0.0,0.0,,5955.24,-0.27,0.0023,0.27,0.0,117.391,5955.24,-34828.05,2300.0,73795.0,0.0,32.085,5955.24,-131513.64,16014.7,799032.87,0.0,49.894,5955.24,1969.91,-44.383706,-1969.91,0.0,44.384,5955.24,-22143.95,0.0,0.0,0.0,,5955.24,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-11-02 00:00:00,1216690.72,-38306.0,0.0,0.0,0.0,,1216690.72,-32553.94,0.0,0.0,0.0,,1216690.72,-0.27,0.0023,0.27,0.0,117.391,1216690.72,-34828.05,2300.0,73795.0,0.0,32.085,1216690.72,-131513.64,16014.7,799032.87,0.0,49.894,1216690.72,1969.91,-44.383706,-1969.91,0.0,44.384,1216690.72,-22143.95,0.0,0.0,0.0,,1216690.72,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-11-03 00:00:00,441204.64,-38306.0,0.0,0.0,0.0,,441204.64,-32553.94,0.0,0.0,0.0,,441204.64,-0.27,0.0023,0.27,0.0,117.391,441204.64,-34828.05,2300.0,73795.0,0.0,32.085,441204.64,-131513.64,16014.7,799032.87,0.0,49.894,441204.64,1969.91,-44.383706,-1969.91,0.0,44.384,441204.64,-22143.95,0.0,0.0,0.0,,441204.64,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-11-04 00:00:00,661944.71,-38306.0,0.0,0.0,0.0,,661944.71,-32553.94,0.0,0.0,0.0,,661944.71,-0.27,0.0023,0.27,0.0,117.391,661944.71,-34828.05,2300.0,73795.0,0.0,32.085,661944.71,-131513.64,16014.7,799032.87,0.0,49.894,661944.71,1969.91,-44.383706,-1969.91,0.0,44.384,661944.71,-22143.95,0.0,0.0,0.0,,661944.71,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-11-05 00:00:00,133705.03,-38306.0,0.0,0.0,0.0,,133705.03,-32553.94,0.0,0.0,0.0,,133705.03,-0.27,0.0023,0.27,0.0,117.391,133705.03,-34828.05,2300.0,73795.0,0.0,32.085,133705.03,-131513.64,16014.7,799032.87,0.0,49.894,133705.03,1969.91,-44.383706,-1969.91,0.0,44.384,133705.03,-22143.95,0.0,0.0,0.0,,133705.03,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-11-06 00:00:00,269178.24,-38306.0,0.0,0.0,0.0,,269178.24,-32553.94,0.0,0.0,0.0,,269178.24,-0.27,0.0023,0.27,0.0,117.391,269178.24,-34828.05,2300.0,73795.0,0.0,32.085,269178.24,-131513.64,16014.7,799032.87,0.0,49.894,269178.24,1969.91,-44.383706,-1969.91,0.0,44.384,269178.24,-22143.95,0.0,0.0,0.0,,269178.24,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-11-07 00:00:00,60167.46,-38306.0,0.0,0.0,0.0,,60167.46,-32553.94,0.0,0.0,0.0,,60167.46,-0.27,0.0023,0.27,0.0,117.391,60167.46,-34828.05,2300.0,73795.0,0.0,32.085,60167.46,-131513.64,16014.7,799032.87,0.0,49.894,60167.46,1969.91,-44.383706,-1969.91,0.0,44.384,60167.46,-22143.95,0.0,0.0,0.0,,60167.46,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-11-08 00:00:00,205222.37,-38306.0,0.0,0.0,0.0,,205222.37,-32553.94,0.0,0.0,0.0,,205222.37,-0.27,0.0023,0.27,0.0,117.391,205222.37,-34828.05,2300.0,73795.0,0.0,32.085,205222.37,-131513.64,16014.7,799032.87,0.0,49.894,205222.37,1969.91,-44.383706,-1969.91,0.0,44.384,205222.37,-22143.95,0.0,0.0,0.0,,205222.37,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-11-09 00:00:00,63579.88,-38306.0,0.0,0.0,0.0,,63579.88,-32553.94,0.0,0.0,0.0,,63579.88,-0.27,0.0023,0.27,0.0,117.391,63579.88,-34828.05,2300.0,73795.0,0.0,32.085,63579.88,-131513.64,16014.7,799032.87,0.0,49.894,63579.88,1969.91,-44.383706,-1969.91,0.0,44.384,63579.88,-22143.95,0.0,0.0,0.0,,63579.88,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-11-10 00:00:00,174383.77,-38306.0,0.0,0.0,0.0,,174383.77,-32553.94,0.0,0.0,0.0,,174383.77,-0.27,0.0023,0.27,0.0,117.391,174383.77,-34828.05,2300.0,73795.0,0.0,32.085,174383.77,-131513.64,16014.7,799032.87,0.0,49.894,174383.77,1969.91,-44.383706,-1969.91,0.0,44.384,174383.77,-22143.95,0.0,0.0,0.0,,174383.77,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-11-11 00:00:00,106790.95,-38306.0,0.0,0.0,0.0,,106790.95,-32553.94,0.0,0.0,0.0,,106790.95,-0.27,0.0023,0.27,0.0,117.391,106790.95,-34828.05,2300.0,73795.0,0.0,32.085,106790.95,-131513.64,16014.7,799032.87,0.0,49.894,106790.95,1969.91,-44.383706,-1969.91,0.0,44.384,106790.95,-22143.95,0.0,0.0,0.0,,106790.95,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-11-12 00:00:00,61427.34,-38306.0,0.0,0.0,0.0,,61427.34,-32553.94,0.0,0.0,0.0,,61427.34,-0.27,0.0023,0.27,0.0,117.391,61427.34,-34828.05,2300.0,73795.0,0.0,32.085,61427.34,-131513.64,16014.7,799032.87,0.0,49.894,61427.34,1969.91,-44.383706,-1969.91,0.0,44.384,61427.34,-22143.95,0.0,0.0,0.0,,61427.34,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-11-13 00:00:00,51723.46,-38306.0,0.0,0.0,0.0,,51723.46,-32553.94,0.0,0.0,0.0,,51723.46,-0.27,0.0023,0.27,0.0,117.391,51723.46,-34828.05,2300.0,73795.0,0.0,32.085,51723.46,-131513.64,16014.7,799032.87,0.0,49.894,51723.46,1969.91,-44.383706,-1969.91,0.0,44.384,51723.46,-22143.95,0.0,0.0,0.0,,51723.46,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-11-14 00:00:00,30048.9,-38306.0,0.0,0.0,0.0,,30048.9,-32553.94,0.0,0.0,0.0,,30048.9,-0.27,0.0023,0.27,0.0,117.391,30048.9,-34828.05,2300.0,73795.0,0.0,32.085,30048.9,-131513.64,16014.7,799032.87,0.0,49.894,30048.9,1969.91,-44.383706,-1969.91,0.0,44.384,30048.9,-22143.95,0.0,0.0,0.0,,30048.9,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-11-15 00:00:00,17828.99,-38306.0,0.0,0.0,0.0,,17828.99,-32553.94,0.0,0.0,0.0,,17828.99,-0.27,0.0023,0.27,0.0,117.391,17828.99,-34828.05,2300.0,73795.0,0.0,32.085,17828.99,-131513.64,16014.7,799032.87,0.0,49.894,17828.99,1969.91,-44.383706,-1969.91,0.0,44.384,17828.99,-22143.95,0.0,0.0,0.0,,17828.99,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-11-16 00:00:00,10931.57,-38306.0,0.0,0.0,0.0,,10931.57,-32553.94,0.0,0.0,0.0,,10931.57,-0.27,0.0023,0.27,0.0,117.391,10931.57,-34828.05,2300.0,73795.0,0.0,32.085,10931.57,-131513.64,16014.7,799032.87,0.0,49.894,10931.57,1969.91,-44.383706,-1969.91,0.0,44.384,10931.57,-22143.95,0.0,0.0,0.0,,10931.57,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-11-17 00:00:00,26445.87,-38306.0,0.0,0.0,0.0,,26445.87,-32553.94,0.0,0.0,0.0,,26445.87,-0.27,0.0023,0.27,0.0,117.391,26445.87,-34828.05,2300.0,73795.0,0.0,32.085,26445.87,-131513.64,16014.7,799032.87,0.0,49.894,26445.87,1969.91,-44.383706,-1969.91,0.0,44.384,26445.87,-22143.95,0.0,0.0,0.0,,26445.87,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-11-18 00:00:00,22817.26,-38306.0,0.0,0.0,0.0,,22817.26,-32553.94,0.0,0.0,0.0,,22817.26,-0.27,0.0023,0.27,0.0,117.391,22817.26,-34828.05,2300.0,73795.0,0.0,32.085,22817.26,-131513.64,16014.7,799032.87,0.0,49.894,22817.26,1969.91,-44.383706,-1969.91,0.0,44.384,22817.26,-22143.95,0.0,0.0,0.0,,22817.26,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-11-19 00:00:00,11338.92,-38306.0,0.0,0.0,0.0,,11338.92,-32553.94,0.0,0.0,0.0,,11338.92,-0.27,0.0023,0.27,0.0,117.391,11338.92,-34828.05,2300.0,73795.0,0.0,32.085,11338.92,-131513.64,16014.7,799032.87,0.0,49.894,11338.92,1969.91,-44.383706,-1969.91,0.0,44.384,11338.92,-22143.95,0.0,0.0,0.0,,11338.92,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-11-20 00:00:00,10516.46,-38306.0,0.0,0.0,0.0,,10516.46,-32553.94,0.0,0.0,0.0,,10516.46,-0.27,0.0023,0.27,0.0,117.391,10516.46,-34828.05,2300.0,73795.0,0.0,32.085,10516.46,-131513.64,16014.7,799032.87,0.0,49.894,10516.46,1969.91,-44.383706,-1969.91,0.0,44.384,10516.46,-22143.95,0.0,0.0,0.0,,10516.46,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-11-21 00:00:00,3173.94,-38306.0,0.0,0.0,0.0,,3173.94,-32553.94,0.0,0.0,0.0,,3173.94,-0.27,0.0023,0.27,0.0,117.391,3173.94,-34828.05,2300.0,73795.0,0.0,32.085,3173.94,-131513.64,16014.7,799032.87,0.0,49.894,3173.94,1969.91,-44.383706,-1969.91,0.0,44.384,3173.94,-22143.95,0.0,0.0,0.0,,3173.94,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-11-22 00:00:00,14198.13,-38306.0,0.0,0.0,0.0,,14198.13,-32553.94,0.0,0.0,0.0,,14198.13,-0.27,0.0023,0.27,0.0,117.391,14198.13,-34828.05,2300.0,73795.0,0.0,32.085,14198.13,-131513.64,16014.7,799032.87,0.0,49.894,14198.13,1969.91,-44.383706,-1969.91,0.0,44.384,14198.13,-22143.95,0.0,0.0,0.0,,14198.13,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-11-23 00:00:00,12337.46,-38306.0,0.0,0.0,0.0,,12337.46,-32553.94,0.0,0.0,0.0,,12337.46,-0.27,0.0023,0.27,0.0,117.391,12337.46,-34828.05,2300.0,73795.0,0.0,32.085,12337.46,-131513.64,16014.7,799032.87,0.0,49.894,12337.46,1969.91,-44.383706,-1969.91,0.0,44.384,12337.46,-22143.95,0.0,0.0,0.0,,12337.46,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-11-24 00:00:00,12128.24,-38306.0,0.0,0.0,0.0,,12128.24,-32553.94,0.0,0.0,0.0,,12128.24,-0.27,0.0023,0.27,0.0,117.391,12128.24,-34828.05,2300.0,73795.0,0.0,32.085,12128.24,-131513.64,16014.7,799032.87,0.0,49.894,12128.24,1969.91,-44.383706,-1969.91,0.0,44.384,12128.24,-22143.95,0.0,0.0,0.0,,12128.24,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-11-25 00:00:00,107809.41,-38306.0,0.0,0.0,0.0,,107809.41,-32553.94,0.0,0.0,0.0,,107809.41,-0.27,0.0023,0.27,0.0,117.391,107809.41,-34828.05,2300.0,73795.0,0.0,32.085,107809.41,-131513.64,16014.7,799032.87,0.0,49.894,107809.41,1969.91,-44.383706,-1969.91,0.0,44.384,107809.41,-22143.95,0.0,0.0,0.0,,107809.41,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-11-26 00:00:00,60040.7,-38306.0,0.0,0.0,0.0,,60040.7,-32553.94,0.0,0.0,0.0,,60040.7,-0.27,0.0023,0.27,0.0,117.391,60040.7,-34828.05,2300.0,73795.0,0.0,32.085,60040.7,-131513.64,16014.7,799032.87,0.0,49.894,60040.7,1969.91,-44.383706,-1969.91,0.0,44.384,60040.7,-22143.95,0.0,0.0,0.0,,60040.7,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-11-27 00:00:00,13928.45,-38306.0,0.0,0.0,0.0,,13928.45,-32553.94,0.0,0.0,0.0,,13928.45,-0.27,0.0023,0.27,0.0,117.391,13928.45,-34828.05,2300.0,73795.0,0.0,32.085,13928.45,-131513.64,16014.7,799032.87,0.0,49.894,13928.45,1969.91,-44.383706,-1969.91,0.0,44.384,13928.45,-22143.95,0.0,0.0,0.0,,13928.45,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-11-28 00:00:00,29860.14,-38306.0,0.0,0.0,0.0,,29860.14,-32553.94,0.0,0.0,0.0,,29860.14,-0.27,0.0023,0.27,0.0,117.391,29860.14,-34828.05,2300.0,73795.0,0.0,32.085,29860.14,-131513.64,16014.7,799032.87,0.0,49.894,29860.14,1969.91,-44.383706,-1969.91,0.0,44.384,29860.14,-22143.95,0.0,0.0,0.0,,29860.14,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-11-29 00:00:00,15786.7,-38306.0,0.0,0.0,0.0,,15786.7,-32553.94,0.0,0.0,0.0,,15786.7,-0.27,0.0023,0.27,0.0,117.391,15786.7,-34828.05,2300.0,73795.0,0.0,32.085,15786.7,-131513.64,16014.7,799032.87,0.0,49.894,15786.7,1969.91,-44.383706,-1969.91,0.0,44.384,15786.7,-22143.95,0.0,0.0,0.0,,15786.7,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-11-30 00:00:00,9643.72,-38306.0,0.0,0.0,0.0,,9643.72,-32553.94,0.0,0.0,0.0,,9643.72,-0.27,0.0023,0.27,0.0,117.391,9643.72,-34828.05,2300.0,73795.0,0.0,32.085,9643.72,-131513.64,16014.7,799032.87,0.0,49.894,9643.72,1969.91,-44.383706,-1969.91,0.0,44.384,9643.72,-22143.95,0.0,0.0,0.0,,9643.72,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-12-01 00:00:00,19853.94,-38306.0,0.0,0.0,0.0,,19853.94,-32553.94,0.0,0.0,0.0,,19853.94,-0.27,0.0023,0.27,0.0,117.391,19853.94,-34828.05,2300.0,73795.0,0.0,32.085,19853.94,-131513.64,16014.7,799032.87,0.0,49.894,19853.94,1969.91,-44.383706,-1969.91,0.0,44.384,19853.94,-22143.95,0.0,0.0,0.0,,19853.94,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-12-02 00:00:00,3074.57,-38306.0,0.0,0.0,0.0,,3074.57,-32553.94,0.0,0.0,0.0,,3074.57,-0.27,0.0023,0.27,0.0,117.391,3074.57,-34828.05,2300.0,73795.0,0.0,32.085,3074.57,-131513.64,16014.7,799032.87,0.0,49.894,3074.57,1969.91,-44.383706,-1969.91,0.0,44.384,3074.57,-22143.95,0.0,0.0,0.0,,3074.57,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-12-03 00:00:00,7119.14,-38306.0,0.0,0.0,0.0,,7119.14,-32553.94,0.0,0.0,0.0,,7119.14,-0.27,0.0023,0.27,0.0,117.391,7119.14,-34828.05,2300.0,73795.0,0.0,32.085,7119.14,-131513.64,16014.7,799032.87,0.0,49.894,7119.14,1969.91,-44.383706,-1969.91,0.0,44.384,7119.14,-22143.95,0.0,0.0,0.0,,7119.14,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-12-04 00:00:00,6012.77,-38306.0,0.0,0.0,0.0,,6012.77,-32553.94,0.0,0.0,0.0,,6012.77,-0.27,0.0023,0.27,0.0,117.391,6012.77,-34828.05,2300.0,73795.0,0.0,32.085,6012.77,-131513.64,16014.7,799032.87,0.0,49.894,6012.77,1969.91,-44.383706,-1969.91,0.0,44.384,6012.77,-22143.95,0.0,0.0,0.0,,6012.77,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-12-05 00:00:00,9721.76,-38306.0,0.0,0.0,0.0,,9721.76,-32553.94,0.0,0.0,0.0,,9721.76,-0.27,0.0023,0.27,0.0,117.391,9721.76,-34828.05,2300.0,73795.0,0.0,32.085,9721.76,-131513.64,16014.7,799032.87,0.0,49.894,9721.76,1969.91,-44.383706,-1969.91,0.0,44.384,9721.76,-22143.95,0.0,0.0,0.0,,9721.76,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-12-06 00:00:00,5242.14,-38306.0,0.0,0.0,0.0,,5242.14,-32553.94,0.0,0.0,0.0,,5242.14,-0.27,0.0023,0.27,0.0,117.391,5242.14,-34828.05,2300.0,73795.0,0.0,32.085,5242.14,-131513.64,16014.7,799032.87,0.0,49.894,5242.14,1969.91,-44.383706,-1969.91,0.0,44.384,5242.14,-22143.95,0.0,0.0,0.0,,5242.14,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-12-07 00:00:00,10922.72,-38306.0,0.0,0.0,0.0,,10922.72,-32553.94,0.0,0.0,0.0,,10922.72,-0.27,0.0023,0.27,0.0,117.391,10922.72,-34828.05,2300.0,73795.0,0.0,32.085,10922.72,-131513.64,16014.7,799032.87,0.0,49.894,10922.72,1969.91,-44.383706,-1969.91,0.0,44.384,10922.72,-22143.95,0.0,0.0,0.0,,10922.72,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-12-08 00:00:00,44066.1,-38306.0,0.0,0.0,0.0,,44066.1,-32553.94,0.0,0.0,0.0,,44066.1,-0.27,0.0023,0.27,0.0,117.391,44066.1,-34828.05,2300.0,73795.0,0.0,32.085,44066.1,-131513.64,16014.7,799032.87,0.0,49.894,44066.1,1969.91,-44.383706,-1969.91,0.0,44.384,44066.1,-22143.95,0.0,0.0,0.0,,44066.1,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-12-09 00:00:00,41696.37,-38306.0,0.0,0.0,0.0,,41696.37,-32553.94,0.0,0.0,0.0,,41696.37,-0.27,0.0023,0.27,0.0,117.391,41696.37,-34828.05,2300.0,73795.0,0.0,32.085,41696.37,-131513.64,16014.7,799032.87,0.0,49.894,41696.37,1969.91,-44.383706,-1969.91,0.0,44.384,41696.37,-22143.95,0.0,0.0,0.0,,41696.37,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-12-10 00:00:00,55226.72,-38306.0,0.0,0.0,0.0,,55226.72,-32553.94,0.0,0.0,0.0,,55226.72,-0.27,0.0023,0.27,0.0,117.391,55226.72,-34828.05,2300.0,73795.0,0.0,32.085,55226.72,-131513.64,16014.7,799032.87,0.0,49.894,55226.72,1969.91,-44.383706,-1969.91,0.0,44.384,55226.72,-22143.95,0.0,0.0,0.0,,55226.72,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-12-11 00:00:00,25026.04,-38306.0,0.0,0.0,0.0,,25026.04,-32553.94,0.0,0.0,0.0,,25026.04,-0.27,0.0023,0.27,0.0,117.391,25026.04,-34828.05,2300.0,73795.0,0.0,32.085,25026.04,-131513.64,16014.7,799032.87,0.0,49.894,25026.04,1969.91,-44.383706,-1969.91,0.0,44.384,25026.04,-22143.95,0.0,0.0,0.0,,25026.04,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-12-12 00:00:00,25619.48,-38306.0,0.0,0.0,0.0,,25619.48,-32553.94,0.0,0.0,0.0,,25619.48,-0.27,0.0023,0.27,0.0,117.391,25619.48,-34828.05,2300.0,73795.0,0.0,32.085,25619.48,-131513.64,16014.7,799032.87,0.0,49.894,25619.48,1969.91,-44.383706,-1969.91,0.0,44.384,25619.48,-22143.95,0.0,0.0,0.0,,25619.48,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-12-13 00:00:00,30234.78,-38306.0,0.0,0.0,0.0,,30234.78,-32553.94,0.0,0.0,0.0,,30234.78,-0.27,0.0023,0.27,0.0,117.391,30234.78,-34828.05,2300.0,73795.0,0.0,32.085,30234.78,-131513.64,16014.7,799032.87,0.0,49.894,30234.78,1969.91,-44.383706,-1969.91,0.0,44.384,30234.78,-22143.95,0.0,0.0,0.0,,30234.78,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-12-14 00:00:00,131144.03,-38306.0,0.0,0.0,0.0,,131144.03,-32553.94,0.0,0.0,0.0,,131144.03,-0.27,0.0023,0.27,0.0,117.391,131144.03,-34828.05,2300.0,73795.0,0.0,32.085,131144.03,-131513.64,16014.7,799032.87,0.0,49.894,131144.03,1969.91,-44.383706,-1969.91,0.0,44.384,131144.03,-22143.95,0.0,0.0,0.0,,131144.03,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-12-15 00:00:00,16165.57,-38306.0,0.0,0.0,0.0,,16165.57,-32553.94,0.0,0.0,0.0,,16165.57,-0.27,0.0023,0.27,0.0,117.391,16165.57,-34828.05,2300.0,73795.0,0.0,32.085,16165.57,-131513.64,16014.7,799032.87,0.0,49.894,16165.57,1969.91,-44.383706,-1969.91,0.0,44.384,16165.57,-22143.95,0.0,0.0,0.0,,16165.57,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-12-16 00:00:00,16447.39,-38306.0,0.0,0.0,0.0,,16447.39,-32553.94,0.0,0.0,0.0,,16447.39,-0.27,0.0023,0.27,0.0,117.391,16447.39,-34828.05,2300.0,73795.0,0.0,32.085,16447.39,-131513.64,16014.7,799032.87,0.0,49.894,16447.39,1969.91,-44.383706,-1969.91,0.0,44.384,16447.39,-22143.95,0.0,0.0,0.0,,16447.39,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-12-17 00:00:00,370.48,-38306.0,0.0,0.0,0.0,,370.48,-32553.94,0.0,0.0,0.0,,370.48,-0.27,0.0023,0.27,0.0,117.391,370.48,-34828.05,2300.0,73795.0,0.0,32.085,370.48,-131513.64,16014.7,799032.87,0.0,49.894,370.48,1969.91,-44.383706,-1969.91,0.0,44.384,370.48,-22143.95,0.0,0.0,0.0,,370.48,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-12-18 00:00:00,14206.18,-38306.0,0.0,0.0,0.0,,14206.18,-32553.94,0.0,0.0,0.0,,14206.18,-0.27,0.0023,0.27,0.0,117.391,14206.18,-34828.05,2300.0,73795.0,0.0,32.085,14206.18,-131513.64,16014.7,799032.87,0.0,49.894,14206.18,1969.91,-44.383706,-1969.91,0.0,44.384,14206.18,-22143.95,0.0,0.0,0.0,,14206.18,-5470.0199999999995,13.63,469.72,0.0,34.462
