date,CRO_volume,CRO_market_cap,CRO_cashflow,CRO_cml_units,CRO_cml_cost,CRO_gain_loss,CRO_avg_price,ADA_volume,ADA_market_cap,ADA_cashflow,ADA_cml_units,ADA_cml_cost,ADA_gain_loss,ADA_avg_price,BTC_volume,BTC_market_cap,BTC_cashflow,BTC_cml_units,BTC_cml_cost,BTC_gain_loss,BTC_avg_price,ONE_volume,ONE_market_cap,ONE_cashflow,ONE_cml_units,ONE_cml_cost,ONE_gain_loss,ONE_avg_price,VET_volume,VET_market_cap,VET_cashflow,VET_cml_units,VET_cml_cost,VET_gain_loss,VET_avg_price,USDC_volume,USDC_market_cap,USDC_cashflow,USDC_cml_units,USDC_cml_cost,USDC_gain_loss,USDC_avg_price,DOGE_volume,DOGE_market_cap,DOGE_cashflow,DOGE_cml_units,DOGE_cml_cost,DOGE_gain_loss,DOGE_avg_price,AUDIO_volume,AUDIO_market_cap,AUDIO_cashflow,AUDIO_cml_units,AUDIO_cml_cost,AUDIO_gain_loss,AUDIO_avg_price
2021-07-31 00:00:00,2434625.13,496664.33,-38306.0,0.0,0.0,0.0,,2434625.13,496664.33,-32553.94,0.0,0.0,0.0,,2434625.13,496664.33,-0.27,0.0023,0.27,0.0,117.391,2434625.13,496664.33,-34828.05,2300.0,73795.0,0.0,32.085,2434625.13,496664.33,-27914.14,17199.2,847029.37,0.0,49.248,2434625.13,496664.33,1969.91,-44.383706,-1969.91,0.0,44.384,2434625.13,496664.33,-22143.95,0.0,0.0,0.0,,2434625.13,496664.33,-2888.74,63.63,2731.0254,0.0,42.92
2021-08-01 00:00:00,1969411.69,403248.14,-38306.0,0.0,0.0,0.0,,1969411.69,403248.14,-32553.94,0.0,0.0,0.0,,1969411.69,403248.14,-0.27,0.0023,0.27,0.0,117.391,1969411.69,403248.14,-34828.05,2300.0,73795.0,0.0,32.085,1969411.69,403248.14,-27914.14,17199.2,847029.37,0.0,49.248,1969411.69,403248.14,1969.91,-44.383706,-1969.91,0.0,44.384,1969411.69,403248.14,-22143.95,0.0,0.0,0.0,,1969411.69,403248.14,-2888.74,63.63,2731.0254,0.0,42.92
2021-08-02 00:00:00,2373176.41,471636.9,-38306.0,0.0,0.0,0.0,,2373176.41,471636.9,-32553.94,0.0,0.0,0.0,,2373176.41,471636.9,-0.27,0.0023,0.27,0.0,117.391,2373176.41,471636.9,-34828.05,2300.0,73795.0,0.0,32.085,2373176.41,471636.9,-27914.14,17199.2,847029.37,0.0,49.248,2373176.41,471636.9,1969.91,-44.383706,-1969.91,0.0,44.384,2373176.41,471636.9,-22143.95,0.0,0.0,0.0,,2373176.41,471636.9,-2888.74,63.63,2731.0254,0.0,42.92
2021-08-03 00:00:00,2260735.11,511619.76,-38306.0,0.0,0.0,0.0,,2260735.11,511619.76,-32553.94,0.0,0.0,0.0,,2260735.11,511619.76,-0.27,0.0023,0.27,0.0,117.391,2260735.11,511619.76,-34828.05,2300.0,73795.0,0.0,32.085,2260735.11,511619.76,-27914.14,17199.2,847029.37,0.0,49.248,2260735.11,511619.76,1969.91,-44.383706,-1969.91,0.0,44.384,2260735.11,511619.76,-22143.95,0.0,0.0,0.0,,2260735.11,511619.76,-2888.74,63.63,2731.0254,0.0,42.92
2021-08-04 00:00:00,2650144.83,565643.01,-38306.0,0.0,0.0,0.0,,2650144.83,565643.01,-32553.94,0.0,0.0,0.0,,2650144.83,565643.01,-0.27,0.0023,0.27,0.0,117.391,2650144.83,565643.01,-34828.05,2300.0,73795.0,0.0,32.085,2650144.83,565643.01,-27914.14,17199.2,847029.37,0.0,49.248,2650144.83,565643.01,1969.91,-44.383706,-1969.91,0.0,44.384,2650144.83,565643.01,-22143.95,0.0,0.0,0.0,,2650144.83,565643.01,-2888.74,63.63,2731.0254,0.0,42.92
2021-08-05 00:00:00,2240733.77,519432.22,-38306.0,0.0,0.0,0.0,,2240733.77,519432.22,-32553.94,0.0,0.0,0.0,,2240733.77,519432.22,-0.27,0.0023,0.27,0.0,117.391,2240733.77,519432.22,-34828.05,2300.0,73795.0,0.0,32.085,2240733.77,519432.22,-27914.14,17199.2,847029.37,0.0,49.248,2240733.77,519432.22,1969.91,-44.383706,-1969.91,0.0,44.384,2240733.77,519432.22,-22143.95,0.0,0.0,0.0,,2240733.77,519432.22,-2888.74,63.63,2731.0254,0.0,42.92
2021-08-06 00:00:00,2452298.58,471673.09,-38306.0,0.0,0.0,0.0,,2452298.58,471673.09,-32553.94,0.0,0.0,0.0,,2452298.58,471673.09,-0.27,0.0023,0.27,0.0,117.391,2452298.58,471673.09,-34828.05,2300.0,73795.0,0.0,32.085,2452298.58,471673.09,-27914.14,17199.2,847029.37,0.0,49.248,2452298.58,471673.09,1969.91,-44.383706,-1969.91,0.0,44.384,2452298.58,471673.09,-22143.95,0.0,0.0,0.0,,2452298.58,471673.09,-2888.74,63.63,2731.0254,0.0,42.92
2021-08-07 00:00:00,2531698.89,516054.97,-38306.0,0.0,0.0,0.0,,2531698.89,516054.97,-32553.94,0.0,0.0,0.0,,2531698.89,516054.97,-0.27,0.0023,0.27,0.0,117.391,2531698.89,516054.97,-34828.05,2300.0,73795.0,0.0,32.085,2531698.89,516054.97,-27914.14,17199.2,847029.37,0.0,49.248,2531698.89,516054.97,1969.91,-44.383706,-1969.91,0.0,44.384,2531698.89,516054.97,-22143.95,0.0,0.0,0.0,,2531698.89,516054.97,-2888.74,63.63,2731.0254,0.0,42.92
2021-08-08 00:00:00,2967899.68,544183.7,-38306.0,0.0,0.0,0.0,,2967899.68,544183.7,-32553.94,0.0,0.0,0.0,,2967899.68,544183.7,-0.27,0.0023,0.27,0.0,117.391,2967899.68,544183.7,-34828.05,2300.0,73795.0,0.0,32.085,2967899.68,544183.7,-27914.14,17199.2,847029.37,0.0,49.248,2967899.68,544183.7,1969.91,-44.383706,-1969.91,0.0,44.384,2967899.68,544183.7,-22143.95,0.0,0.0,0.0,,2967899.68,544183.7,-2888.74,63.63,2731.0254,0.0,42.92
2021-08-09 00:00:00,1921045.32,553292.43,-38306.0,0.0,0.0,0.0,,1921045.32,553292.43,-32553.94,0.0,0.0,0.0,,1921045.32,553292.43,-0.27,0.0023,0.27,0.0,117.391,1921045.32,553292.43,-34828.05,2300.0,73795.0,0.0,32.085,1921045.32,553292.43,-27914.14,17199.2,847029.37,0.0,49.248,1921045.32,553292.43,1969.91,-44.383706,-1969.91,0.0,44.384,1921045.32,553292.43,-22143.95,0.0,0.0,0.0,,1921045.32,553292.43,-2888.74,63.63,2731.0254,0.0,42.92
2021-08-10 00:00:00,1282175.26,604977.52,-38306.0,0.0,0.0,0.0,,1282175.26,604977.52,-32553.94,0.0,0.0,0.0,,1282175.26,604977.52,-0.27,0.0023,0.27,0.0,117.391,1282175.26,604977.52,-34828.05,2300.0,73795.0,0.0,32.085,1282175.26,604977.52,-27914.14,17199.2,847029.37,0.0,49.248,1282175.26,604977.52,1969.91,-44.383706,-1969.91,0.0,44.384,1282175.26,604977.52,-22143.95,0.0,0.0,0.0,,1282175.26,604977.52,-2888.74,63.63,2731.0254,0.0,42.92
2021-08-11 00:00:00,1100269.82,582464.08,-38306.0,0.0,0.0,0.0,,1100269.82,582464.08,-32553.94,0.0,0.0,0.0,,1100269.82,582464.08,-0.27,0.0023,0.27,0.0,117.391,1100269.82,582464.08,-34828.05,2300.0,73795.0,0.0,32.085,1100269.82,582464.08,-27914.14,17199.2,847029.37,0.0,49.248,1100269.82,582464.08,1969.91,-44.383706,-1969.91,0.0,44.384,1100269.82,582464.08,-22143.95,0.0,0.0,0.0,,1100269.82,582464.08,-2888.74,63.63,2731.0254,0.0,42.92
2021-08-12 00:00:00,329102.29,586139.87,-38306.0,0.0,0.0,0.0,,329102.29,586139.87,-32553.94,0.0,0.0,0.0,,329102.29,586139.87,-0.27,0.0023,0.27,0.0,117.391,329102.29,586139.87,-34828.05,2300.0,73795.0,0.0,32.085,329102.29,586139.87,-27914.14,17199.2,847029.37,0.0,49.248,329102.29,586139.87,1969.91,-44.383706,-1969.91,0.0,44.384,329102.29,586139.87,-22143.95,0.0,0.0,0.0,,329102.29,586139.87,-2888.74,63.63,2731.0254,0.0,42.92
2021-08-13 00:00:00,801710.64,700060.53,-38306.0,0.0,0.0,0.0,,801710.64,700060.53,-32553.94,0.0,0.0,0.0,,801710.64,700060.53,-0.27,0.0023,0.27,0.0,117.391,801710.64,700060.53,-34828.05,2300.0,73795.0,0.0,32.085,801710.64,700060.53,-27914.14,17199.2,847029.37,0.0,49.248,801710.64,700060.53,1969.91,-44.383706,-1969.91,0.0,44.384,801710.64,700060.53,-22143.95,0.0,0.0,0.0,,801710.64,700060.53,-2888.74,63.63,2731.0254,0.0,42.92
2021-08-13 16:32:17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-29857.64,16999.2,844259.37,0.0,49.665,,,,,,,,,,,,,,,,,,,,,
2021-08-14 00:00:00,779837.83,687060.94,-38306.0,0.0,0.0,0.0,,779837.83,687060.94,-32553.94,0.0,0.0,0.0,,779837.83,687060.94,-0.27,0.0023,0.27,0.0,117.391,779837.83,687060.94,-34828.05,2300.0,73795.0,0.0,32.085,779837.83,687060.94,-29857.64,16999.2,844259.37,0.0,49.665,779837.83,687060.94,1969.91,-44.383706,-1969.91,0.0,44.384,779837.83,687060.94,-22143.95,0.0,0.0,0.0,,779837.83,687060.94,-2888.74,63.63,2731.0254,0.0,42.92
2021-08-15 00:00:00,61081.31,833360.66,-38306.0,0.0,0.0,0.0,,61081.31,833360.66,-32553.94,0.0,0.0,0.0,,61081.31,833360.66,-0.27,0.0023,0.27,0.0,117.391,61081.31,833360.66,-34828.05,2300.0,73795.0,0.0,32.085,61081.31,833360.66,-29857.64,16999.2,844259.37,0.0,49.665,61081.31,833360.66,1969.91,-44.383706,-1969.91,0.0,44.384,61081.31,833360.66,-22143.95,0.0,0.0,0.0,,61081.31,833360.66,-2888.74,63.63,2731.0254,0.0,42.92
2021-08-16 00:00:00,1260790.42,991316.62,-38306.0,0.0,0.0,0.0,,1260790.42,991316.62,-32553.94,0.0,0.0,0.0,,1260790.42,991316.62,-0.27,0.0023,0.27,0.0,117.391,1260790.42,991316.62,-34828.05,2300.0,73795.0,0.0,32.085,1260790.42,991316.62,-29857.64,16999.2,844259.37,0.0,49.665,1260790.42,991316.62,1969.91,-44.383706,-1969.91,0.0,44.384,1260790.42,991316.62,-22143.95,0.0,0.0,0.0,,1260790.42,991316.62,-2888.74,63.63,2731.0254,0.0,42.92
2021-08-17 00:00:00,1126776.83,920281.16,-38306.0,0.0,0.0,0.0,,1126776.83,920281.16,-32553.94,0.0,0.0,0.0,,1126776.83,920281.16,-0.27,0.0023,0.27,0.0,117.391,1126776.83,920281.16,-34828.05,2300.0,73795.0,0.0,32.085,1126776.83,920281.16,-29857.64,16999.2,844259.37,0.0,49.665,1126776.83,920281.16,1969.91,-44.383706,-1969.91,0.0,44.384,1126776.83,920281.16,-22143.95,0.0,0.0,0.0,,1126776.83,920281.16,-2888.74,63.63,2731.0254,0.0,42.92
2021-08-17 04:13:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-5000.299999999999,38.63,1331.2754,-1250.0046,34.462
2021-08-18 00:00:00,618009.23,805810.68,-38306.0,0.0,0.0,0.0,,618009.23,805810.68,-32553.94,0.0,0.0,0.0,,618009.23,805810.68,-0.27,0.0023,0.27,0.0,117.391,618009.23,805810.68,-34828.05,2300.0,73795.0,0.0,32.085,618009.23,805810.68,-29857.64,16999.2,844259.37,0.0,49.665,618009.23,805810.68,1969.91,-44.383706,-1969.91,0.0,44.384,618009.23,805810.68,-22143.95,0.0,0.0,0.0,,618009.23,805810.68,-5000.299999999999,38.63,1331.2754,-1250.0046,34.462
2021-08-19 00:00:00,1225611.69,942453.64,-38306.0,0.0,0.0,0.0,,1225611.69,942453.64,-32553.94,0.0,0.0,0.0,,1225611.69,942453.64,-0.27,0.0023,0.27,0.0,117.391,1225611.69,942453.64,-34828.05,2300.0,73795.0,0.0,32.085,1225611.69,942453.64,-29857.64,16999.2,844259.37,0.0,49.665,1225611.69,942453.64,1969.91,-44.383706,-1969.91,0.0,44.384,1225611.69,942453.64,-22143.95,0.0,0.0,0.0,,1225611.69,942453.64,-5000.299999999999,38.63,1331.2754,-1250.0046,34.462
2021-08-20 00:00:00,1201731.08,984143.52,-38306.0,0.0,0.0,0.0,,1201731.08,984143.52,-32553.94,0.0,0.0,0.0,,1201731.08,984143.52,-0.27,0.0023,0.27,0.0,117.391,1201731.08,984143.52,-34828.05,2300.0,73795.0,0.0,32.085,1201731.08,984143.52,-29857.64,16999.2,844259.37,0.0,49.665,1201731.08,984143.52,1969.91,-44.383706,-1969.91,0.0,44.384,1201731.08,984143.52,-22143.95,0.0,0.0,0.0,,1201731.08,984143.52,-5000.299999999999,38.63,1331.2754,-1250.0046,34.462
2021-08-21 00:00:00,956738.52,939209.43,-38306.0,0.0,0.0,0.0,,956738.52,939209.43,-32553.94,0.0,0.0,0.0,,956738.52,939209.43,-0.27,0.0023,0.27,0.0,117.391,956738.52,939209.43,-34828.05,2300.0,73795.0,0.0,32.085,956738.52,939209.43,-29857.64,16999.2,844259.37,0.0,49.665,956738.52,939209.43,1969.91,-44.383706,-1969.91,0.0,44.384,956738.52,939209.43,-22143.95,0.0,0.0,0.0,,956738.52,939209.43,-5000.299999999999,38.63,1331.2754,-1250.0046,34.462
2021-08-22 00:00:00,1069528.54,882897.5,-38306.0,0.0,0.0,0.0,,1069528.54,882897.5,-32553.94,0.0,0.0,0.0,,1069528.54,882897.5,-0.27,0.0023,0.27,0.0,117.391,1069528.54,882897.5,-34828.05,2300.0,73795.0,0.0,32.085,1069528.54,882897.5,-29857.64,16999.2,844259.37,0.0,49.665,1069528.54,882897.5,1969.91,-44.383706,-1969.91,0.0,44.384,1069528.54,882897.5,-22143.95,0.0,0.0,0.0,,1069528.54,882897.5,-5000.299999999999,38.63,1331.2754,-1250.0046,34.462
2021-08-23 00:00:00,1359368.34,885207.54,-38306.0,0.0,0.0,0.0,,1359368.34,885207.54,-32553.94,0.0,0.0,0.0,,1359368.34,885207.54,-0.27,0.0023,0.27,0.0,117.391,1359368.34,885207.54,-34828.05,2300.0,73795.0,0.0,32.085,1359368.34,885207.54,-29857.64,16999.2,844259.37,0.0,49.665,1359368.34,885207.54,1969.91,-44.383706,-1969.91,0.0,44.384,1359368.34,885207.54,-22143.95,0.0,0.0,0.0,,1359368.34,885207.54,-5000.299999999999,38.63,1331.2754,-1250.0046,34.462
2021-08-24 00:00:00,1012019.75,828433.18,-38306.0,0.0,0.0,0.0,,1012019.75,828433.18,-32553.94,0.0,0.0,0.0,,1012019.75,828433.18,-0.27,0.0023,0.27,0.0,117.391,1012019.75,828433.18,-34828.05,2300.0,73795.0,0.0,32.085,1012019.75,828433.18,-29857.64,16999.2,844259.37,0.0,49.665,1012019.75,828433.18,1969.91,-44.383706,-1969.91,0.0,44.384,1012019.75,828433.18,-22143.95,0.0,0.0,0.0,,1012019.75,828433.18,-5000.299999999999,38.63,1331.2754,-1250.0046,34.462
2021-08-25 00:00:00,1143634.78,891077.62,-38306.0,0.0,0.0,0.0,,1143634.78,891077.62,-32553.94,0.0,0.0,0.0,,1143634.78,891077.62,-0.27,0.0023,0.27,0.0,117.391,1143634.78,891077.62,-34828.05,2300.0,73795.0,0.0,32.085,1143634.78,891077.62,-29857.64,16999.2,844259.37,0.0,49.665,1143634.78,891077.62,1969.91,-44.383706,-1969.91,0.0,44.384,1143634.78,891077.62,-22143.95,0.0,0.0,0.0,,1143634.78,891077.62,-5000.299999999999,38.63,1331.2754,-1250.0046,34.462
2021-08-26 00:00:00,992557.23,760359.97,-38306.0,0.0,0.0,0.0,,992557.23,760359.97,-32553.94,0.0,0.0,0.0,,992557.23,760359.97,-0.27,0.0023,0.27,0.0,117.391,992557.23,760359.97,-34828.05,2300.0,73795.0,0.0,32.085,992557.23,760359.97,-29857.64,16999.2,844259.37,0.0,49.665,992557.23,760359.97,1969.91,-44.383706,-1969.91,0.0,44.384,992557.23,760359.97,-22143.95,0.0,0.0,0.0,,992557.23,760359.97,-5000.299999999999,38.63,1331.2754,-1250.0046,34.462
2021-08-27 00:00:00,1132326.96,841560.33,-38306.0,0.0,0.0,0.0,,1132326.96,841560.33,-32553.94,0.0,0.0,0.0,,1132326.96,841560.33,-0.27,0.0023,0.27,0.0,117.391,1132326.96,841560.33,-34828.05,2300.0,73795.0,0.0,32.085,1132326.96,841560.33,-29857.64,16999.2,844259.37,0.0,49.665,1132326.96,841560.33,1969.91,-44.383706,-1969.91,0.0,44.384,1132326.96,841560.33,-22143.95,0.0,0.0,0.0,,1132326.96,841560.33,-5000.299999999999,38.63,1331.2754,-1250.0046,34.462
2021-08-27 15:52:49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-50082.64,16869.2,842315.87,0.0,49.932,,,,,,,,,,,,,,,,,,,,,
2021-08-27 15:53:31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-08-28 00:00:00,1818.49,834036.95,-38306.0,0.0,0.0,0.0,,1818.49,834036.95,-32553.94,0.0,0.0,0.0,,1818.49,834036.95,-0.27,0.0023,0.27,0.0,117.391,1818.49,834036.95,-34828.05,2300.0,73795.0,0.0,32.085,1818.49,834036.95,-50082.64,16869.2,842315.87,0.0,49.932,1818.49,834036.95,1969.91,-44.383706,-1969.91,0.0,44.384,1818.49,834036.95,-22143.95,0.0,0.0,0.0,,1818.49,834036.95,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-08-29 00:00:00,2405.92,786790.64,-38306.0,0.0,0.0,0.0,,2405.92,786790.64,-32553.94,0.0,0.0,0.0,,2405.92,786790.64,-0.27,0.0023,0.27,0.0,117.391,2405.92,786790.64,-34828.05,2300.0,73795.0,0.0,32.085,2405.92,786790.64,-50082.64,16869.2,842315.87,0.0,49.932,2405.92,786790.64,1969.91,-44.383706,-1969.91,0.0,44.384,2405.92,786790.64,-22143.95,0.0,0.0,0.0,,2405.92,786790.64,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-08-30 00:00:00,374.96,776004.4,-38306.0,0.0,0.0,0.0,,374.96,776004.4,-32553.94,0.0,0.0,0.0,,374.96,776004.4,-0.27,0.0023,0.27,0.0,117.391,374.96,776004.4,-34828.05,2300.0,73795.0,0.0,32.085,374.96,776004.4,-50082.64,16869.2,842315.87,0.0,49.932,374.96,776004.4,1969.91,-44.383706,-1969.91,0.0,44.384,374.96,776004.4,-22143.95,0.0,0.0,0.0,,374.96,776004.4,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-08-31 00:00:00,0.0,823995.08,-38306.0,0.0,0.0,0.0,,0.0,823995.08,-32553.94,0.0,0.0,0.0,,0.0,823995.08,-0.27,0.0023,0.27,0.0,117.391,0.0,823995.08,-34828.05,2300.0,73795.0,0.0,32.085,0.0,823995.08,-50082.64,16869.2,842315.87,0.0,49.932,0.0,823995.08,1969.91,-44.383706,-1969.91,0.0,44.384,0.0,823995.08,-22143.95,0.0,0.0,0.0,,0.0,823995.08,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-09-01 00:00:00,0.0,909619.79,-38306.0,0.0,0.0,0.0,,0.0,909619.79,-32553.94,0.0,0.0,0.0,,0.0,909619.79,-0.27,0.0023,0.27,0.0,117.391,0.0,909619.79,-34828.05,2300.0,73795.0,0.0,32.085,0.0,909619.79,-50082.64,16869.2,842315.87,0.0,49.932,0.0,909619.79,1969.91,-44.383706,-1969.91,0.0,44.384,0.0,909619.79,-22143.95,0.0,0.0,0.0,,0.0,909619.79,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-09-02 00:00:00,0.0,911078.75,-38306.0,0.0,0.0,0.0,,0.0,911078.75,-32553.94,0.0,0.0,0.0,,0.0,911078.75,-0.27,0.0023,0.27,0.0,117.391,0.0,911078.75,-34828.05,2300.0,73795.0,0.0,32.085,0.0,911078.75,-50082.64,16869.2,842315.87,0.0,49.932,0.0,911078.75,1969.91,-44.383706,-1969.91,0.0,44.384,0.0,911078.75,-22143.95,0.0,0.0,0.0,,0.0,911078.75,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-09-03 00:00:00,9300.59,760238.92,-38306.0,0.0,0.0,0.0,,9300.59,760238.92,-32553.94,0.0,0.0,0.0,,9300.59,760238.92,-0.27,0.0023,0.27,0.0,117.391,9300.59,760238.92,-34828.05,2300.0,73795.0,0.0,32.085,9300.59,760238.92,-50082.64,16869.2,842315.87,0.0,49.932,9300.59,760238.92,1969.91,-44.383706,-1969.91,0.0,44.384,9300.59,760238.92,-22143.95,0.0,0.0,0.0,,9300.59,760238.92,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-09-04 00:00:00,949.18,734558.71,-38306.0,0.0,0.0,0.0,,949.18,734558.71,-32553.94,0.0,0.0,0.0,,949.18,734558.71,-0.27,0.0023,0.27,0.0,117.391,949.18,734558.71,-34828.05,2300.0,73795.0,0.0,32.085,949.18,734558.71,-50082.64,16869.2,842315.87,0.0,49.932,949.18,734558.71,1969.91,-44.383706,-1969.91,0.0,44.384,949.18,734558.71,-22143.95,0.0,0.0,0.0,,949.18,734558.71,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-09-05 00:00:00,1100.24,728817.89,-38306.0,0.0,0.0,0.0,,1100.24,728817.89,-32553.94,0.0,0.0,0.0,,1100.24,728817.89,-0.27,0.0023,0.27,0.0,117.391,1100.24,728817.89,-34828.05,2300.0,73795.0,0.0,32.085,1100.24,728817.89,-50082.64,16869.2,842315.87,0.0,49.932,1100.24,728817.89,1969.91,-44.383706,-1969.91,0.0,44.384,1100.24,728817.89,-22143.95,0.0,0.0,0.0,,1100.24,728817.89,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-09-06 00:00:00,391.4,733714.7,-38306.0,0.0,0.0,0.0,,391.4,733714.7,-32553.94,0.0,0.0,0.0,,391.4,733714.7,-0.27,0.0023,0.27,0.0,117.391,391.4,733714.7,-34828.05,2300.0,73795.0,0.0,32.085,391.4,733714.7,-50082.64,16869.2,842315.87,0.0,49.932,391.4,733714.7,1969.91,-44.383706,-1969.91,0.0,44.384,391.4,733714.7,-22143.95,0.0,0.0,0.0,,391.4,733714.7,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-09-07 00:00:00,0.0,638810.58,-38306.0,0.0,0.0,0.0,,0.0,638810.58,-32553.94,0.0,0.0,0.0,,0.0,638810.58,-0.27,0.0023,0.27,0.0,117.391,0.0,638810.58,-34828.05,2300.0,73795.0,0.0,32.085,0.0,638810.58,-50082.64,16869.2,842315.87,0.0,49.932,0.0,638810.58,1969.91,-44.383706,-1969.91,0.0,44.384,0.0,638810.58,-22143.95,0.0,0.0,0.0,,0.0,638810.58,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-09-08 00:00:00,0.0,650185.43,-38306.0,0.0,0.0,0.0,,0.0,650185.43,-32553.94,0.0,0.0,0.0,,0.0,650185.43,-0.27,0.0023,0.27,0.0,117.391,0.0,650185.43,-34828.05,2300.0,73795.0,0.0,32.085,0.0,650185.43,-50082.64,16869.2,842315.87,0.0,49.932,0.0,650185.43,1969.91,-44.383706,-1969.91,0.0,44.384,0.0,650185.43,-22143.95,0.0,0.0,0.0,,0.0,650185.43,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-09-09 00:00:00,0.0,638846.89,-38306.0,0.0,0.0,0.0,,0.0,638846.89,-32553.94,0.0,0.0,0.0,,0.0,638846.89,-0.27,0.0023,0.27,0.0,117.391,0.0,638846.89,-34828.05,2300.0,73795.0,0.0,32.085,0.0,638846.89,-50082.64,16869.2,842315.87,0.0,49.932,0.0,638846.89,1969.91,-44.383706,-1969.91,0.0,44.384,0.0,638846.89,-22143.95,0.0,0.0,0.0,,0.0,638846.89,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-09-10 00:00:00,1049.41,615148.25,-38306.0,0.0,0.0,0.0,,1049.41,615148.25,-32553.94,0.0,0.0,0.0,,1049.41,615148.25,-0.27,0.0023,0.27,0.0,117.391,1049.41,615148.25,-34828.05,2300.0,73795.0,0.0,32.085,1049.41,615148.25,-50082.64,16869.2,842315.87,0.0,49.932,1049.41,615148.25,1969.91,-44.383706,-1969.91,0.0,44.384,1049.41,615148.25,-22143.95,0.0,0.0,0.0,,1049.41,615148.25,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-09-11 00:00:00,578.99,623818.68,-38306.0,0.0,0.0,0.0,,578.99,623818.68,-32553.94,0.0,0.0,0.0,,578.99,623818.68,-0.27,0.0023,0.27,0.0,117.391,578.99,623818.68,-34828.05,2300.0,73795.0,0.0,32.085,578.99,623818.68,-50082.64,16869.2,842315.87,0.0,49.932,578.99,623818.68,1969.91,-44.383706,-1969.91,0.0,44.384,578.99,623818.68,-22143.95,0.0,0.0,0.0,,578.99,623818.68,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-09-12 00:00:00,2262.96,611116.29,-38306.0,0.0,0.0,0.0,,2262.96,611116.29,-32553.94,0.0,0.0,0.0,,2262.96,611116.29,-0.27,0.0023,0.27,0.0,117.391,2262.96,611116.29,-34828.05,2300.0,73795.0,0.0,32.085,2262.96,611116.29,-50082.64,16869.2,842315.87,0.0,49.932,2262.96,611116.29,1969.91,-44.383706,-1969.91,0.0,44.384,2262.96,611116.29,-22143.95,0.0,0.0,0.0,,2262.96,611116.29,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-09-13 00:00:00,59291.16,843701.31,-38306.0,0.0,0.0,0.0,,59291.16,843701.31,-32553.94,0.0,0.0,0.0,,59291.16,843701.31,-0.27,0.0023,0.27,0.0,117.391,59291.16,843701.31,-34828.05,2300.0,73795.0,0.0,32.085,59291.16,843701.31,-50082.64,16869.2,842315.87,0.0,49.932,59291.16,843701.31,1969.91,-44.383706,-1969.91,0.0,44.384,59291.16,843701.31,-22143.95,0.0,0.0,0.0,,59291.16,843701.31,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-09-14 00:00:00,60502.82,1167556.66,-38306.0,0.0,0.0,0.0,,60502.82,1167556.66,-32553.94,0.0,0.0,0.0,,60502.82,1167556.66,-0.27,0.0023,0.27,0.0,117.391,60502.82,1167556.66,-34828.05,2300.0,73795.0,0.0,32.085,60502.82,1167556.66,-50082.64,16869.2,842315.87,0.0,49.932,60502.82,1167556.66,1969.91,-44.383706,-1969.91,0.0,44.384,60502.82,1167556.66,-22143.95,0.0,0.0,0.0,,60502.82,1167556.66,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-09-15 00:00:00,61590.52,1440687.09,-38306.0,0.0,0.0,0.0,,61590.52,1440687.09,-32553.94,0.0,0.0,0.0,,61590.52,1440687.09,-0.27,0.0023,0.27,0.0,117.391,61590.52,1440687.09,-34828.05,2300.0,73795.0,0.0,32.085,61590.52,1440687.09,-50082.64,16869.2,842315.87,0.0,49.932,61590.52,1440687.09,1969.91,-44.383706,-1969.91,0.0,44.384,61590.52,1440687.09,-22143.95,0.0,0.0,0.0,,61590.52,1440687.09,-5470.0199999999995,13.63,469.72,0.0,34.462
