date,CRO_adj_close,CRO_mktvalue,CRO_cashflow,CRO_cml_units,CRO_cml_cost,CRO_gain_loss,CRO_avg_price,ADA_adj_close,ADA_mktvalue,ADA_cashflow,ADA_cml_units,ADA_cml_cost,ADA_gain_loss,ADA_avg_price,BTC_adj_close,BTC_mktvalue,BTC_cashflow,BTC_cml_units,BTC_cml_cost,BTC_gain_loss,BTC_avg_price,ONE_adj_close,ONE_mktvalue,ONE_cashflow,ONE_cml_units,ONE_cml_cost,ONE_gain_loss,ONE_avg_price,VET_adj_close,VET_mktvalue,VET_cashflow,VET_cml_units,VET_cml_cost,VET_gain_loss,VET_avg_price,USDC_adj_close,USDC_mktvalue,USDC_cashflow,USDC_cml_units,USDC_cml_cost,USDC_gain_loss,USDC_avg_price,DOGE_adj_close,DOGE_mktvalue,DOGE_cashflow,DOGE_cml_units,DOGE_cml_cost,DOGE_gain_loss,DOGE_avg_price,AUDIO_adj_close,AUDIO_mktvalue,AUDIO_cashflow,AUDIO_cml_units,AUDIO_cml_cost,AUDIO_gain_loss,AUDIO_avg_price
2021-08-03 00:00:00,0.1726273,511619.76,-38306.0,0.0,0.0,0.0,,0.1726273,511619.76,-32553.94,0.0,0.0,0.0,,0.1726273,511619.76,-0.27,0.0023,0.27,0.0,117.391,0.1726273,511619.76,-34828.05,2300.0,73795.0,0.0,32.085,0.1726273,511619.76,-27914.14,17199.2,847029.37,0.0,49.248,0.1726273,511619.76,1969.91,-44.383706,-1969.91,0.0,44.384,0.1726273,511619.76,-22143.95,0.0,0.0,0.0,,0.1726273,511619.76,-2888.74,63.63,2731.0254,0.0,42.92
2021-08-04 00:00:00,0.19085546,565643.01,-38306.0,0.0,0.0,0.0,,0.19085546,565643.01,-32553.94,0.0,0.0,0.0,,0.19085546,565643.01,-0.27,0.0023,0.27,0.0,117.391,0.19085546,565643.01,-34828.05,2300.0,73795.0,0.0,32.085,0.19085546,565643.01,-27914.14,17199.2,847029.37,0.0,49.248,0.19085546,565643.01,1969.91,-44.383706,-1969.91,0.0,44.384,0.19085546,565643.01,-22143.95,0.0,0.0,0.0,,0.19085546,565643.01,-2888.74,63.63,2731.0254,0.0,42.92
2021-08-05 00:00:00,0.17526333,519432.22,-38306.0,0.0,0.0,0.0,,0.17526333,519432.22,-32553.94,0.0,0.0,0.0,,0.17526333,519432.22,-0.27,0.0023,0.27,0.0,117.391,0.17526333,519432.22,-34828.05,2300.0,73795.0,0.0,32.085,0.17526333,519432.22,-27914.14,17199.2,847029.37,0.0,49.248,0.17526333,519432.22,1969.91,-44.383706,-1969.91,0.0,44.384,0.17526333,519432.22,-22143.95,0.0,0.0,0.0,,0.17526333,519432.22,-2888.74,63.63,2731.0254,0.0,42.92
2021-08-06 00:00:00,0.15914876,471673.09,-38306.0,0.0,0.0,0.0,,0.15914876,471673.09,-32553.94,0.0,0.0,0.0,,0.15914876,471673.09,-0.27,0.0023,0.27,0.0,117.391,0.15914876,471673.09,-34828.05,2300.0,73795.0,0.0,32.085,0.15914876,471673.09,-27914.14,17199.2,847029.37,0.0,49.248,0.15914876,471673.09,1969.91,-44.383706,-1969.91,0.0,44.384,0.15914876,471673.09,-22143.95,0.0,0.0,0.0,,0.15914876,471673.09,-2888.74,63.63,2731.0254,0.0,42.92
2021-08-07 00:00:00,0.1741238,516054.97,-38306.0,0.0,0.0,0.0,,0.1741238,516054.97,-32553.94,0.0,0.0,0.0,,0.1741238,516054.97,-0.27,0.0023,0.27,0.0,117.391,0.1741238,516054.97,-34828.05,2300.0,73795.0,0.0,32.085,0.1741238,516054.97,-27914.14,17199.2,847029.37,0.0,49.248,0.1741238,516054.97,1969.91,-44.383706,-1969.91,0.0,44.384,0.1741238,516054.97,-22143.95,0.0,0.0,0.0,,0.1741238,516054.97,-2888.74,63.63,2731.0254,0.0,42.92
2021-08-08 00:00:00,0.18361481,544183.7,-38306.0,0.0,0.0,0.0,,0.18361481,544183.7,-32553.94,0.0,0.0,0.0,,0.18361481,544183.7,-0.27,0.0023,0.27,0.0,117.391,0.18361481,544183.7,-34828.05,2300.0,73795.0,0.0,32.085,0.18361481,544183.7,-27914.14,17199.2,847029.37,0.0,49.248,0.18361481,544183.7,1969.91,-44.383706,-1969.91,0.0,44.384,0.18361481,544183.7,-22143.95,0.0,0.0,0.0,,0.18361481,544183.7,-2888.74,63.63,2731.0254,0.0,42.92
2021-08-09 00:00:00,0.18668821,553292.43,-38306.0,0.0,0.0,0.0,,0.18668821,553292.43,-32553.94,0.0,0.0,0.0,,0.18668821,553292.43,-0.27,0.0023,0.27,0.0,117.391,0.18668821,553292.43,-34828.05,2300.0,73795.0,0.0,32.085,0.18668821,553292.43,-27914.14,17199.2,847029.37,0.0,49.248,0.18668821,553292.43,1969.91,-44.383706,-1969.91,0.0,44.384,0.18668821,553292.43,-22143.95,0.0,0.0,0.0,,0.18668821,553292.43,-2888.74,63.63,2731.0254,0.0,42.92
2021-08-10 00:00:00,0.20412745,604977.52,-38306.0,0.0,0.0,0.0,,0.20412745,604977.52,-32553.94,0.0,0.0,0.0,,0.20412745,604977.52,-0.27,0.0023,0.27,0.0,117.391,0.20412745,604977.52,-34828.05,2300.0,73795.0,0.0,32.085,0.20412745,604977.52,-27914.14,17199.2,847029.37,0.0,49.248,0.20412745,604977.52,1969.91,-44.383706,-1969.91,0.0,44.384,0.20412745,604977.52,-22143.95,0.0,0.0,0.0,,0.20412745,604977.52,-2888.74,63.63,2731.0254,0.0,42.92
2021-08-11 00:00:00,0.19653111,582464.08,-38306.0,0.0,0.0,0.0,,0.19653111,582464.08,-32553.94,0.0,0.0,0.0,,0.19653111,582464.08,-0.27,0.0023,0.27,0.0,117.391,0.19653111,582464.08,-34828.05,2300.0,73795.0,0.0,32.085,0.19653111,582464.08,-27914.14,17199.2,847029.37,0.0,49.248,0.19653111,582464.08,1969.91,-44.383706,-1969.91,0.0,44.384,0.19653111,582464.08,-22143.95,0.0,0.0,0.0,,0.19653111,582464.08,-2888.74,63.63,2731.0254,0.0,42.92
2021-08-12 00:00:00,0.19777137,586139.87,-38306.0,0.0,0.0,0.0,,0.19777137,586139.87,-32553.94,0.0,0.0,0.0,,0.19777137,586139.87,-0.27,0.0023,0.27,0.0,117.391,0.19777137,586139.87,-34828.05,2300.0,73795.0,0.0,32.085,0.19777137,586139.87,-27914.14,17199.2,847029.37,0.0,49.248,0.19777137,586139.87,1969.91,-44.383706,-1969.91,0.0,44.384,0.19777137,586139.87,-22143.95,0.0,0.0,0.0,,0.19777137,586139.87,-2888.74,63.63,2731.0254,0.0,42.92
2021-08-13 00:00:00,0.23620972,700060.53,-38306.0,0.0,0.0,0.0,,0.23620972,700060.53,-32553.94,0.0,0.0,0.0,,0.23620972,700060.53,-0.27,0.0023,0.27,0.0,117.391,0.23620972,700060.53,-34828.05,2300.0,73795.0,0.0,32.085,0.23620972,700060.53,-27914.14,17199.2,847029.37,0.0,49.248,0.23620972,700060.53,1969.91,-44.383706,-1969.91,0.0,44.384,0.23620972,700060.53,-22143.95,0.0,0.0,0.0,,0.23620972,700060.53,-2888.74,63.63,2731.0254,0.0,42.92
2021-08-13 16:32:17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-29857.64,16999.2,844259.37,0.0,49.665,,,,,,,,,,,,,,,,,,,,,
2021-08-14 00:00:00,0.23182348,687060.94,-38306.0,0.0,0.0,0.0,,0.23182348,687060.94,-32553.94,0.0,0.0,0.0,,0.23182348,687060.94,-0.27,0.0023,0.27,0.0,117.391,0.23182348,687060.94,-34828.05,2300.0,73795.0,0.0,32.085,0.23182348,687060.94,-29857.64,16999.2,844259.37,0.0,49.665,0.23182348,687060.94,1969.91,-44.383706,-1969.91,0.0,44.384,0.23182348,687060.94,-22143.95,0.0,0.0,0.0,,0.23182348,687060.94,-2888.74,63.63,2731.0254,0.0,42.92
2021-08-15 00:00:00,0.28118695,833360.66,-38306.0,0.0,0.0,0.0,,0.28118695,833360.66,-32553.94,0.0,0.0,0.0,,0.28118695,833360.66,-0.27,0.0023,0.27,0.0,117.391,0.28118695,833360.66,-34828.05,2300.0,73795.0,0.0,32.085,0.28118695,833360.66,-29857.64,16999.2,844259.37,0.0,49.665,0.28118695,833360.66,1969.91,-44.383706,-1969.91,0.0,44.384,0.28118695,833360.66,-22143.95,0.0,0.0,0.0,,0.28118695,833360.66,-2888.74,63.63,2731.0254,0.0,42.92
2021-08-16 00:00:00,0.33448339,991316.62,-38306.0,0.0,0.0,0.0,,0.33448339,991316.62,-32553.94,0.0,0.0,0.0,,0.33448339,991316.62,-0.27,0.0023,0.27,0.0,117.391,0.33448339,991316.62,-34828.05,2300.0,73795.0,0.0,32.085,0.33448339,991316.62,-29857.64,16999.2,844259.37,0.0,49.665,0.33448339,991316.62,1969.91,-44.383706,-1969.91,0.0,44.384,0.33448339,991316.62,-22143.95,0.0,0.0,0.0,,0.33448339,991316.62,-2888.74,63.63,2731.0254,0.0,42.92
2021-08-17 00:00:00,0.31051508,920281.16,-38306.0,0.0,0.0,0.0,,0.31051508,920281.16,-32553.94,0.0,0.0,0.0,,0.31051508,920281.16,-0.27,0.0023,0.27,0.0,117.391,0.31051508,920281.16,-34828.05,2300.0,73795.0,0.0,32.085,0.31051508,920281.16,-29857.64,16999.2,844259.37,0.0,49.665,0.31051508,920281.16,1969.91,-44.383706,-1969.91,0.0,44.384,0.31051508,920281.16,-22143.95,0.0,0.0,0.0,,0.31051508,920281.16,-2888.74,63.63,2731.0254,0.0,42.92
2021-08-17 04:13:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-5000.299999999999,38.63,1331.2754,-1250.0046,34.462
2021-08-18 00:00:00,0.27189122,805810.68,-38306.0,0.0,0.0,0.0,,0.27189122,805810.68,-32553.94,0.0,0.0,0.0,,0.27189122,805810.68,-0.27,0.0023,0.27,0.0,117.391,0.27189122,805810.68,-34828.05,2300.0,73795.0,0.0,32.085,0.27189122,805810.68,-29857.64,16999.2,844259.37,0.0,49.665,0.27189122,805810.68,1969.91,-44.383706,-1969.91,0.0,44.384,0.27189122,805810.68,-22143.95,0.0,0.0,0.0,,0.27189122,805810.68,-5000.299999999999,38.63,1331.2754,-1250.0046,34.462
2021-08-19 00:00:00,0.31799637,942453.64,-38306.0,0.0,0.0,0.0,,0.31799637,942453.64,-32553.94,0.0,0.0,0.0,,0.31799637,942453.64,-0.27,0.0023,0.27,0.0,117.391,0.31799637,942453.64,-34828.05,2300.0,73795.0,0.0,32.085,0.31799637,942453.64,-29857.64,16999.2,844259.37,0.0,49.665,0.31799637,942453.64,1969.91,-44.383706,-1969.91,0.0,44.384,0.31799637,942453.64,-22143.95,0.0,0.0,0.0,,0.31799637,942453.64,-5000.299999999999,38.63,1331.2754,-1250.0046,34.462
2021-08-20 00:00:00,0.33206309,984143.52,-38306.0,0.0,0.0,0.0,,0.33206309,984143.52,-32553.94,0.0,0.0,0.0,,0.33206309,984143.52,-0.27,0.0023,0.27,0.0,117.391,0.33206309,984143.52,-34828.05,2300.0,73795.0,0.0,32.085,0.33206309,984143.52,-29857.64,16999.2,844259.37,0.0,49.665,0.33206309,984143.52,1969.91,-44.383706,-1969.91,0.0,44.384,0.33206309,984143.52,-22143.95,0.0,0.0,0.0,,0.33206309,984143.52,-5000.299999999999,38.63,1331.2754,-1250.0046,34.462
2021-08-21 00:00:00,0.31690173,939209.43,-38306.0,0.0,0.0,0.0,,0.31690173,939209.43,-32553.94,0.0,0.0,0.0,,0.31690173,939209.43,-0.27,0.0023,0.27,0.0,117.391,0.31690173,939209.43,-34828.05,2300.0,73795.0,0.0,32.085,0.31690173,939209.43,-29857.64,16999.2,844259.37,0.0,49.665,0.31690173,939209.43,1969.91,-44.383706,-1969.91,0.0,44.384,0.31690173,939209.43,-22143.95,0.0,0.0,0.0,,0.31690173,939209.43,-5000.299999999999,38.63,1331.2754,-1250.0046,34.462
2021-08-22 00:00:00,0.29790134,882897.5,-38306.0,0.0,0.0,0.0,,0.29790134,882897.5,-32553.94,0.0,0.0,0.0,,0.29790134,882897.5,-0.27,0.0023,0.27,0.0,117.391,0.29790134,882897.5,-34828.05,2300.0,73795.0,0.0,32.085,0.29790134,882897.5,-29857.64,16999.2,844259.37,0.0,49.665,0.29790134,882897.5,1969.91,-44.383706,-1969.91,0.0,44.384,0.29790134,882897.5,-22143.95,0.0,0.0,0.0,,0.29790134,882897.5,-5000.299999999999,38.63,1331.2754,-1250.0046,34.462
2021-08-23 00:00:00,0.29868078,885207.54,-38306.0,0.0,0.0,0.0,,0.29868078,885207.54,-32553.94,0.0,0.0,0.0,,0.29868078,885207.54,-0.27,0.0023,0.27,0.0,117.391,0.29868078,885207.54,-34828.05,2300.0,73795.0,0.0,32.085,0.29868078,885207.54,-29857.64,16999.2,844259.37,0.0,49.665,0.29868078,885207.54,1969.91,-44.383706,-1969.91,0.0,44.384,0.29868078,885207.54,-22143.95,0.0,0.0,0.0,,0.29868078,885207.54,-5000.299999999999,38.63,1331.2754,-1250.0046,34.462
2021-08-24 00:00:00,0.26686208,828433.18,-38306.0,0.0,0.0,0.0,,0.26686208,828433.18,-32553.94,0.0,0.0,0.0,,0.26686208,828433.18,-0.27,0.0023,0.27,0.0,117.391,0.26686208,828433.18,-34828.05,2300.0,73795.0,0.0,32.085,0.26686208,828433.18,-29857.64,16999.2,844259.37,0.0,49.665,0.26686208,828433.18,1969.91,-44.383706,-1969.91,0.0,44.384,0.26686208,828433.18,-22143.95,0.0,0.0,0.0,,0.26686208,828433.18,-5000.299999999999,38.63,1331.2754,-1250.0046,34.462
2021-08-25 00:00:00,0.28704166,891077.62,-38306.0,0.0,0.0,0.0,,0.28704166,891077.62,-32553.94,0.0,0.0,0.0,,0.28704166,891077.62,-0.27,0.0023,0.27,0.0,117.391,0.28704166,891077.62,-34828.05,2300.0,73795.0,0.0,32.085,0.28704166,891077.62,-29857.64,16999.2,844259.37,0.0,49.665,0.28704166,891077.62,1969.91,-44.383706,-1969.91,0.0,44.384,0.28704166,891077.62,-22143.95,0.0,0.0,0.0,,0.28704166,891077.62,-5000.299999999999,38.63,1331.2754,-1250.0046,34.462
2021-08-26 00:00:00,0.24493375,760359.97,-38306.0,0.0,0.0,0.0,,0.24493375,760359.97,-32553.94,0.0,0.0,0.0,,0.24493375,760359.97,-0.27,0.0023,0.27,0.0,117.391,0.24493375,760359.97,-34828.05,2300.0,73795.0,0.0,32.085,0.24493375,760359.97,-29857.64,16999.2,844259.37,0.0,49.665,0.24493375,760359.97,1969.91,-44.383706,-1969.91,0.0,44.384,0.24493375,760359.97,-22143.95,0.0,0.0,0.0,,0.24493375,760359.97,-5000.299999999999,38.63,1331.2754,-1250.0046,34.462
2021-08-27 00:00:00,0.27109072,841560.33,-38306.0,0.0,0.0,0.0,,0.27109072,841560.33,-32553.94,0.0,0.0,0.0,,0.27109072,841560.33,-0.27,0.0023,0.27,0.0,117.391,0.27109072,841560.33,-34828.05,2300.0,73795.0,0.0,32.085,0.27109072,841560.33,-29857.64,16999.2,844259.37,0.0,49.665,0.27109072,841560.33,1969.91,-44.383706,-1969.91,0.0,44.384,0.27109072,841560.33,-22143.95,0.0,0.0,0.0,,0.27109072,841560.33,-5000.299999999999,38.63,1331.2754,-1250.0046,34.462
2021-08-27 15:52:49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-50082.64,16869.2,842315.87,0.0,49.932,,,,,,,,,,,,,,,,,,,,,
2021-08-27 15:53:31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-08-28 00:00:00,0.26866722,834036.95,-38306.0,0.0,0.0,0.0,,0.26866722,834036.95,-32553.94,0.0,0.0,0.0,,0.26866722,834036.95,-0.27,0.0023,0.27,0.0,117.391,0.26866722,834036.95,-34828.05,2300.0,73795.0,0.0,32.085,0.26866722,834036.95,-50082.64,16869.2,842315.87,0.0,49.932,0.26866722,834036.95,1969.91,-44.383706,-1969.91,0.0,44.384,0.26866722,834036.95,-22143.95,0.0,0.0,0.0,,0.26866722,834036.95,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-08-29 00:00:00,0.25344783,786790.64,-38306.0,0.0,0.0,0.0,,0.25344783,786790.64,-32553.94,0.0,0.0,0.0,,0.25344783,786790.64,-0.27,0.0023,0.27,0.0,117.391,0.25344783,786790.64,-34828.05,2300.0,73795.0,0.0,32.085,0.25344783,786790.64,-50082.64,16869.2,842315.87,0.0,49.932,0.25344783,786790.64,1969.91,-44.383706,-1969.91,0.0,44.384,0.25344783,786790.64,-22143.95,0.0,0.0,0.0,,0.25344783,786790.64,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-08-30 00:00:00,0.24997327,776004.4,-38306.0,0.0,0.0,0.0,,0.24997327,776004.4,-32553.94,0.0,0.0,0.0,,0.24997327,776004.4,-0.27,0.0023,0.27,0.0,117.391,0.24997327,776004.4,-34828.05,2300.0,73795.0,0.0,32.085,0.24997327,776004.4,-50082.64,16869.2,842315.87,0.0,49.932,0.24997327,776004.4,1969.91,-44.383706,-1969.91,0.0,44.384,0.24997327,776004.4,-22143.95,0.0,0.0,0.0,,0.24997327,776004.4,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-08-31 00:00:00,0.26543244,823995.08,-38306.0,0.0,0.0,0.0,,0.26543244,823995.08,-32553.94,0.0,0.0,0.0,,0.26543244,823995.08,-0.27,0.0023,0.27,0.0,117.391,0.26543244,823995.08,-34828.05,2300.0,73795.0,0.0,32.085,0.26543244,823995.08,-50082.64,16869.2,842315.87,0.0,49.932,0.26543244,823995.08,1969.91,-44.383706,-1969.91,0.0,44.384,0.26543244,823995.08,-22143.95,0.0,0.0,0.0,,0.26543244,823995.08,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-09-01 00:00:00,0.29301462,909619.79,-38306.0,0.0,0.0,0.0,,0.29301462,909619.79,-32553.94,0.0,0.0,0.0,,0.29301462,909619.79,-0.27,0.0023,0.27,0.0,117.391,0.29301462,909619.79,-34828.05,2300.0,73795.0,0.0,32.085,0.29301462,909619.79,-50082.64,16869.2,842315.87,0.0,49.932,0.29301462,909619.79,1969.91,-44.383706,-1969.91,0.0,44.384,0.29301462,909619.79,-22143.95,0.0,0.0,0.0,,0.29301462,909619.79,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-09-02 00:00:00,0.29348459,911078.75,-38306.0,0.0,0.0,0.0,,0.29348459,911078.75,-32553.94,0.0,0.0,0.0,,0.29348459,911078.75,-0.27,0.0023,0.27,0.0,117.391,0.29348459,911078.75,-34828.05,2300.0,73795.0,0.0,32.085,0.29348459,911078.75,-50082.64,16869.2,842315.87,0.0,49.932,0.29348459,911078.75,1969.91,-44.383706,-1969.91,0.0,44.384,0.29348459,911078.75,-22143.95,0.0,0.0,0.0,,0.29348459,911078.75,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-09-03 00:00:00,0.24489476,760238.92,-38306.0,0.0,0.0,0.0,,0.24489476,760238.92,-32553.94,0.0,0.0,0.0,,0.24489476,760238.92,-0.27,0.0023,0.27,0.0,117.391,0.24489476,760238.92,-34828.05,2300.0,73795.0,0.0,32.085,0.24489476,760238.92,-50082.64,16869.2,842315.87,0.0,49.932,0.24489476,760238.92,1969.91,-44.383706,-1969.91,0.0,44.384,0.24489476,760238.92,-22143.95,0.0,0.0,0.0,,0.24489476,760238.92,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-09-04 00:00:00,0.23662243,734558.71,-38306.0,0.0,0.0,0.0,,0.23662243,734558.71,-32553.94,0.0,0.0,0.0,,0.23662243,734558.71,-0.27,0.0023,0.27,0.0,117.391,0.23662243,734558.71,-34828.05,2300.0,73795.0,0.0,32.085,0.23662243,734558.71,-50082.64,16869.2,842315.87,0.0,49.932,0.23662243,734558.71,1969.91,-44.383706,-1969.91,0.0,44.384,0.23662243,734558.71,-22143.95,0.0,0.0,0.0,,0.23662243,734558.71,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-09-05 00:00:00,0.23477314,728817.89,-38306.0,0.0,0.0,0.0,,0.23477314,728817.89,-32553.94,0.0,0.0,0.0,,0.23477314,728817.89,-0.27,0.0023,0.27,0.0,117.391,0.23477314,728817.89,-34828.05,2300.0,73795.0,0.0,32.085,0.23477314,728817.89,-50082.64,16869.2,842315.87,0.0,49.932,0.23477314,728817.89,1969.91,-44.383706,-1969.91,0.0,44.384,0.23477314,728817.89,-22143.95,0.0,0.0,0.0,,0.23477314,728817.89,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-09-06 00:00:00,0.23635055,733714.7,-38306.0,0.0,0.0,0.0,,0.23635055,733714.7,-32553.94,0.0,0.0,0.0,,0.23635055,733714.7,-0.27,0.0023,0.27,0.0,117.391,0.23635055,733714.7,-34828.05,2300.0,73795.0,0.0,32.085,0.23635055,733714.7,-50082.64,16869.2,842315.87,0.0,49.932,0.23635055,733714.7,1969.91,-44.383706,-1969.91,0.0,44.384,0.23635055,733714.7,-22143.95,0.0,0.0,0.0,,0.23635055,733714.7,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-09-07 00:00:00,0.20577921,638810.58,-38306.0,0.0,0.0,0.0,,0.20577921,638810.58,-32553.94,0.0,0.0,0.0,,0.20577921,638810.58,-0.27,0.0023,0.27,0.0,117.391,0.20577921,638810.58,-34828.05,2300.0,73795.0,0.0,32.085,0.20577921,638810.58,-50082.64,16869.2,842315.87,0.0,49.932,0.20577921,638810.58,1969.91,-44.383706,-1969.91,0.0,44.384,0.20577921,638810.58,-22143.95,0.0,0.0,0.0,,0.20577921,638810.58,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-09-08 00:00:00,0.20944337,650185.43,-38306.0,0.0,0.0,0.0,,0.20944337,650185.43,-32553.94,0.0,0.0,0.0,,0.20944337,650185.43,-0.27,0.0023,0.27,0.0,117.391,0.20944337,650185.43,-34828.05,2300.0,73795.0,0.0,32.085,0.20944337,650185.43,-50082.64,16869.2,842315.87,0.0,49.932,0.20944337,650185.43,1969.91,-44.383706,-1969.91,0.0,44.384,0.20944337,650185.43,-22143.95,0.0,0.0,0.0,,0.20944337,650185.43,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-09-09 00:00:00,0.2057909,638846.89,-38306.0,0.0,0.0,0.0,,0.2057909,638846.89,-32553.94,0.0,0.0,0.0,,0.2057909,638846.89,-0.27,0.0023,0.27,0.0,117.391,0.2057909,638846.89,-34828.05,2300.0,73795.0,0.0,32.085,0.2057909,638846.89,-50082.64,16869.2,842315.87,0.0,49.932,0.2057909,638846.89,1969.91,-44.383706,-1969.91,0.0,44.384,0.2057909,638846.89,-22143.95,0.0,0.0,0.0,,0.2057909,638846.89,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-09-10 00:00:00,0.19815689,615148.25,-38306.0,0.0,0.0,0.0,,0.19815689,615148.25,-32553.94,0.0,0.0,0.0,,0.19815689,615148.25,-0.27,0.0023,0.27,0.0,117.391,0.19815689,615148.25,-34828.05,2300.0,73795.0,0.0,32.085,0.19815689,615148.25,-50082.64,16869.2,842315.87,0.0,49.932,0.19815689,615148.25,1969.91,-44.383706,-1969.91,0.0,44.384,0.19815689,615148.25,-22143.95,0.0,0.0,0.0,,0.19815689,615148.25,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-09-11 00:00:00,0.20094989,623818.68,-38306.0,0.0,0.0,0.0,,0.20094989,623818.68,-32553.94,0.0,0.0,0.0,,0.20094989,623818.68,-0.27,0.0023,0.27,0.0,117.391,0.20094989,623818.68,-34828.05,2300.0,73795.0,0.0,32.085,0.20094989,623818.68,-50082.64,16869.2,842315.87,0.0,49.932,0.20094989,623818.68,1969.91,-44.383706,-1969.91,0.0,44.384,0.20094989,623818.68,-22143.95,0.0,0.0,0.0,,0.20094989,623818.68,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-09-12 00:00:00,0.19685808,611116.29,-38306.0,0.0,0.0,0.0,,0.19685808,611116.29,-32553.94,0.0,0.0,0.0,,0.19685808,611116.29,-0.27,0.0023,0.27,0.0,117.391,0.19685808,611116.29,-34828.05,2300.0,73795.0,0.0,32.085,0.19685808,611116.29,-50082.64,16869.2,842315.87,0.0,49.932,0.19685808,611116.29,1969.91,-44.383706,-1969.91,0.0,44.384,0.19685808,611116.29,-22143.95,0.0,0.0,0.0,,0.19685808,611116.29,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-09-13 00:00:00,0.27178038677191,843701.31,-38306.0,0.0,0.0,0.0,,0.27178038677191,843701.31,-32553.94,0.0,0.0,0.0,,0.27178038677191,843701.31,-0.27,0.0023,0.27,0.0,117.391,0.27178038677191,843701.31,-34828.05,2300.0,73795.0,0.0,32.085,0.27178038677191,843701.31,-50082.64,16869.2,842315.87,0.0,49.932,0.27178038677191,843701.31,1969.91,-44.383706,-1969.91,0.0,44.384,0.27178038677191,843701.31,-22143.95,0.0,0.0,0.0,,0.27178038677191,843701.31,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-09-14 00:00:00,0.37610348226308,1167556.66,-38306.0,0.0,0.0,0.0,,0.37610348226308,1167556.66,-32553.94,0.0,0.0,0.0,,0.37610348226308,1167556.66,-0.27,0.0023,0.27,0.0,117.391,0.37610348226308,1167556.66,-34828.05,2300.0,73795.0,0.0,32.085,0.37610348226308,1167556.66,-50082.64,16869.2,842315.87,0.0,49.932,0.37610348226308,1167556.66,1969.91,-44.383706,-1969.91,0.0,44.384,0.37610348226308,1167556.66,-22143.95,0.0,0.0,0.0,,0.37610348226308,1167556.66,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-09-15 00:00:00,0.46408662702667,1440687.09,-38306.0,0.0,0.0,0.0,,0.46408662702667,1440687.09,-32553.94,0.0,0.0,0.0,,0.46408662702667,1440687.09,-0.27,0.0023,0.27,0.0,117.391,0.46408662702667,1440687.09,-34828.05,2300.0,73795.0,0.0,32.085,0.46408662702667,1440687.09,-50082.64,16869.2,842315.87,0.0,49.932,0.46408662702667,1440687.09,1969.91,-44.383706,-1969.91,0.0,44.384,0.46408662702667,1440687.09,-22143.95,0.0,0.0,0.0,,0.46408662702667,1440687.09,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-09-16 00:00:00,0.42617515270455,1322996.62,-38306.0,0.0,0.0,0.0,,0.42617515270455,1322996.62,-32553.94,0.0,0.0,0.0,,0.42617515270455,1322996.62,-0.27,0.0023,0.27,0.0,117.391,0.42617515270455,1322996.62,-34828.05,2300.0,73795.0,0.0,32.085,0.42617515270455,1322996.62,-50082.64,16869.2,842315.87,0.0,49.932,0.42617515270455,1322996.62,1969.91,-44.383706,-1969.91,0.0,44.384,0.42617515270455,1322996.62,-22143.95,0.0,0.0,0.0,,0.42617515270455,1322996.62,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-09-17 00:00:00,0.36580994885836,1136150.65,-38306.0,0.0,0.0,0.0,,0.36580994885836,1136150.65,-32553.94,0.0,0.0,0.0,,0.36580994885836,1136150.65,-0.27,0.0023,0.27,0.0,117.391,0.36580994885836,1136150.65,-34828.05,2300.0,73795.0,0.0,32.085,0.36580994885836,1136150.65,-50082.64,16869.2,842315.87,0.0,49.932,0.36580994885836,1136150.65,1969.91,-44.383706,-1969.91,0.0,44.384,0.36580994885836,1136150.65,-22143.95,0.0,0.0,0.0,,0.36580994885836,1136150.65,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-09-17 20:34:51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-73140.64,16464.7,822090.87,0.0,49.931,,,,,,,,,,,,,,,,,,,,,
