date,volume,adj_close,cashflow,cml_units,cml_cost,gain_loss,avg_price,volume,adj_close,cashflow,cml_units,cml_cost,gain_loss,avg_price,volume,adj_close,cashflow,cml_units,cml_cost,gain_loss,avg_price,volume,adj_close,cashflow,cml_units,cml_cost,gain_loss,avg_price,volume,adj_close,cashflow,cml_units,cml_cost,gain_loss,avg_price,volume,adj_close,cashflow,cml_units,cml_cost,gain_loss,avg_price,volume,adj_close,cashflow,cml_units,cml_cost,gain_loss,avg_price,volume,adj_close,cashflow,cml_units,cml_cost,gain_loss,avg_price
2021-09-07 00:00:00,0.0,0.20577921,-38306.0,0.0,0.0,0.0,,0.0,0.20577921,-32553.94,0.0,0.0,0.0,,0.0,0.20577921,-0.27,0.0023,0.27,0.0,117.391,0.0,0.20577921,-34828.05,2300.0,73795.0,0.0,32.085,0.0,0.20577921,-50082.64,16869.2,842315.87,0.0,49.932,0.0,0.20577921,1969.91,-44.383706,-1969.91,0.0,44.384,0.0,0.20577921,-22143.95,0.0,0.0,0.0,,0.0,0.20577921,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-09-08 00:00:00,0.0,0.20944337,-38306.0,0.0,0.0,0.0,,0.0,0.20944337,-32553.94,0.0,0.0,0.0,,0.0,0.20944337,-0.27,0.0023,0.27,0.0,117.391,0.0,0.20944337,-34828.05,2300.0,73795.0,0.0,32.085,0.0,0.20944337,-50082.64,16869.2,842315.87,0.0,49.932,0.0,0.20944337,1969.91,-44.383706,-1969.91,0.0,44.384,0.0,0.20944337,-22143.95,0.0,0.0,0.0,,0.0,0.20944337,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-09-09 00:00:00,0.0,0.2057909,-38306.0,0.0,0.0,0.0,,0.0,0.2057909,-32553.94,0.0,0.0,0.0,,0.0,0.2057909,-0.27,0.0023,0.27,0.0,117.391,0.0,0.2057909,-34828.05,2300.0,73795.0,0.0,32.085,0.0,0.2057909,-50082.64,16869.2,842315.87,0.0,49.932,0.0,0.2057909,1969.91,-44.383706,-1969.91,0.0,44.384,0.0,0.2057909,-22143.95,0.0,0.0,0.0,,0.0,0.2057909,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-09-10 00:00:00,1049.41,0.19815689,-38306.0,0.0,0.0,0.0,,1049.41,0.19815689,-32553.94,0.0,0.0,0.0,,1049.41,0.19815689,-0.27,0.0023,0.27,0.0,117.391,1049.41,0.19815689,-34828.05,2300.0,73795.0,0.0,32.085,1049.41,0.19815689,-50082.64,16869.2,842315.87,0.0,49.932,1049.41,0.19815689,1969.91,-44.383706,-1969.91,0.0,44.384,1049.41,0.19815689,-22143.95,0.0,0.0,0.0,,1049.41,0.19815689,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-09-11 00:00:00,578.99,0.20094989,-38306.0,0.0,0.0,0.0,,578.99,0.20094989,-32553.94,0.0,0.0,0.0,,578.99,0.20094989,-0.27,0.0023,0.27,0.0,117.391,578.99,0.20094989,-34828.05,2300.0,73795.0,0.0,32.085,578.99,0.20094989,-50082.64,16869.2,842315.87,0.0,49.932,578.99,0.20094989,1969.91,-44.383706,-1969.91,0.0,44.384,578.99,0.20094989,-22143.95,0.0,0.0,0.0,,578.99,0.20094989,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-09-12 00:00:00,2262.96,0.19685808,-38306.0,0.0,0.0,0.0,,2262.96,0.19685808,-32553.94,0.0,0.0,0.0,,2262.96,0.19685808,-0.27,0.0023,0.27,0.0,117.391,2262.96,0.19685808,-34828.05,2300.0,73795.0,0.0,32.085,2262.96,0.19685808,-50082.64,16869.2,842315.87,0.0,49.932,2262.96,0.19685808,1969.91,-44.383706,-1969.91,0.0,44.384,2262.96,0.19685808,-22143.95,0.0,0.0,0.0,,2262.96,0.19685808,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-09-13 00:00:00,59291.16,0.27178038677191,-38306.0,0.0,0.0,0.0,,59291.16,0.27178038677191,-32553.94,0.0,0.0,0.0,,59291.16,0.27178038677191,-0.27,0.0023,0.27,0.0,117.391,59291.16,0.27178038677191,-34828.05,2300.0,73795.0,0.0,32.085,59291.16,0.27178038677191,-50082.64,16869.2,842315.87,0.0,49.932,59291.16,0.27178038677191,1969.91,-44.383706,-1969.91,0.0,44.384,59291.16,0.27178038677191,-22143.95,0.0,0.0,0.0,,59291.16,0.27178038677191,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-09-14 00:00:00,60502.82,0.37610348226308,-38306.0,0.0,0.0,0.0,,60502.82,0.37610348226308,-32553.94,0.0,0.0,0.0,,60502.82,0.37610348226308,-0.27,0.0023,0.27,0.0,117.391,60502.82,0.37610348226308,-34828.05,2300.0,73795.0,0.0,32.085,60502.82,0.37610348226308,-50082.64,16869.2,842315.87,0.0,49.932,60502.82,0.37610348226308,1969.91,-44.383706,-1969.91,0.0,44.384,60502.82,0.37610348226308,-22143.95,0.0,0.0,0.0,,60502.82,0.37610348226308,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-09-15 00:00:00,61590.52,0.46408662702667,-38306.0,0.0,0.0,0.0,,61590.52,0.46408662702667,-32553.94,0.0,0.0,0.0,,61590.52,0.46408662702667,-0.27,0.0023,0.27,0.0,117.391,61590.52,0.46408662702667,-34828.05,2300.0,73795.0,0.0,32.085,61590.52,0.46408662702667,-50082.64,16869.2,842315.87,0.0,49.932,61590.52,0.46408662702667,1969.91,-44.383706,-1969.91,0.0,44.384,61590.52,0.46408662702667,-22143.95,0.0,0.0,0.0,,61590.52,0.46408662702667,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-09-16 00:00:00,8273.17,0.42617515270455,-38306.0,0.0,0.0,0.0,,8273.17,0.42617515270455,-32553.94,0.0,0.0,0.0,,8273.17,0.42617515270455,-0.27,0.0023,0.27,0.0,117.391,8273.17,0.42617515270455,-34828.05,2300.0,73795.0,0.0,32.085,8273.17,0.42617515270455,-50082.64,16869.2,842315.87,0.0,49.932,8273.17,0.42617515270455,1969.91,-44.383706,-1969.91,0.0,44.384,8273.17,0.42617515270455,-22143.95,0.0,0.0,0.0,,8273.17,0.42617515270455,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-09-17 00:00:00,18938.31,0.36580994885836,-38306.0,0.0,0.0,0.0,,18938.31,0.36580994885836,-32553.94,0.0,0.0,0.0,,18938.31,0.36580994885836,-0.27,0.0023,0.27,0.0,117.391,18938.31,0.36580994885836,-34828.05,2300.0,73795.0,0.0,32.085,18938.31,0.36580994885836,-50082.64,16869.2,842315.87,0.0,49.932,18938.31,0.36580994885836,1969.91,-44.383706,-1969.91,0.0,44.384,18938.31,0.36580994885836,-22143.95,0.0,0.0,0.0,,18938.31,0.36580994885836,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-09-17 20:34:51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-73140.64,16464.7,822090.87,0.0,49.931,,,,,,,,,,,,,,,,,,,,,
2021-09-18 00:00:00,11386.0,0.35958486405359,-38306.0,0.0,0.0,0.0,,11386.0,0.35958486405359,-32553.94,0.0,0.0,0.0,,11386.0,0.35958486405359,-0.27,0.0023,0.27,0.0,117.391,11386.0,0.35958486405359,-34828.05,2300.0,73795.0,0.0,32.085,11386.0,0.35958486405359,-73140.64,16464.7,822090.87,0.0,49.931,11386.0,0.35958486405359,1969.91,-44.383706,-1969.91,0.0,44.384,11386.0,0.35958486405359,-22143.95,0.0,0.0,0.0,,11386.0,0.35958486405359,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-09-19 00:00:00,389.45,0.34907330566506,-38306.0,0.0,0.0,0.0,,389.45,0.34907330566506,-32553.94,0.0,0.0,0.0,,389.45,0.34907330566506,-0.27,0.0023,0.27,0.0,117.391,389.45,0.34907330566506,-34828.05,2300.0,73795.0,0.0,32.085,389.45,0.34907330566506,-73140.64,16464.7,822090.87,0.0,49.931,389.45,0.34907330566506,1969.91,-44.383706,-1969.91,0.0,44.384,389.45,0.34907330566506,-22143.95,0.0,0.0,0.0,,389.45,0.34907330566506,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-09-20 00:00:00,4359.12,0.28109712850213,-38306.0,0.0,0.0,0.0,,4359.12,0.28109712850213,-32553.94,0.0,0.0,0.0,,4359.12,0.28109712850213,-0.27,0.0023,0.27,0.0,117.391,4359.12,0.28109712850213,-34828.05,2300.0,73795.0,0.0,32.085,4359.12,0.28109712850213,-73140.64,16464.7,822090.87,0.0,49.931,4359.12,0.28109712850213,1969.91,-44.383706,-1969.91,0.0,44.384,4359.12,0.28109712850213,-22143.95,0.0,0.0,0.0,,4359.12,0.28109712850213,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-09-21 00:00:00,840.23,0.25444675402468,-38306.0,0.0,0.0,0.0,,840.23,0.25444675402468,-32553.94,0.0,0.0,0.0,,840.23,0.25444675402468,-0.27,0.0023,0.27,0.0,117.391,840.23,0.25444675402468,-34828.05,2300.0,73795.0,0.0,32.085,840.23,0.25444675402468,-73140.64,16464.7,822090.87,0.0,49.931,840.23,0.25444675402468,1969.91,-44.383706,-1969.91,0.0,44.384,840.23,0.25444675402468,-22143.95,0.0,0.0,0.0,,840.23,0.25444675402468,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-09-22 00:00:00,4223.87,0.2653194958266,-38306.0,0.0,0.0,0.0,,4223.87,0.2653194958266,-32553.94,0.0,0.0,0.0,,4223.87,0.2653194958266,-0.27,0.0023,0.27,0.0,117.391,4223.87,0.2653194958266,-34828.05,2300.0,73795.0,0.0,32.085,4223.87,0.2653194958266,-73140.64,16464.7,822090.87,0.0,49.931,4223.87,0.2653194958266,1969.91,-44.383706,-1969.91,0.0,44.384,4223.87,0.2653194958266,-22143.95,0.0,0.0,0.0,,4223.87,0.2653194958266,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-09-23 00:00:00,3005.24,0.28166056932505,-38306.0,0.0,0.0,0.0,,3005.24,0.28166056932505,-32553.94,0.0,0.0,0.0,,3005.24,0.28166056932505,-0.27,0.0023,0.27,0.0,117.391,3005.24,0.28166056932505,-34828.05,2300.0,73795.0,0.0,32.085,3005.24,0.28166056932505,-73140.64,16464.7,822090.87,0.0,49.931,3005.24,0.28166056932505,1969.91,-44.383706,-1969.91,0.0,44.384,3005.24,0.28166056932505,-22143.95,0.0,0.0,0.0,,3005.24,0.28166056932505,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-09-24 00:00:00,1323.22,0.26633334178008,-38306.0,0.0,0.0,0.0,,1323.22,0.26633334178008,-32553.94,0.0,0.0,0.0,,1323.22,0.26633334178008,-0.27,0.0023,0.27,0.0,117.391,1323.22,0.26633334178008,-34828.05,2300.0,73795.0,0.0,32.085,1323.22,0.26633334178008,-73140.64,16464.7,822090.87,0.0,49.931,1323.22,0.26633334178008,1969.91,-44.383706,-1969.91,0.0,44.384,1323.22,0.26633334178008,-22143.95,0.0,0.0,0.0,,1323.22,0.26633334178008,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-09-25 00:00:00,3410.28,0.27418370683015,-38306.0,0.0,0.0,0.0,,3410.28,0.27418370683015,-32553.94,0.0,0.0,0.0,,3410.28,0.27418370683015,-0.27,0.0023,0.27,0.0,117.391,3410.28,0.27418370683015,-34828.05,2300.0,73795.0,0.0,32.085,3410.28,0.27418370683015,-73140.64,16464.7,822090.87,0.0,49.931,3410.28,0.27418370683015,1969.91,-44.383706,-1969.91,0.0,44.384,3410.28,0.27418370683015,-22143.95,0.0,0.0,0.0,,3410.28,0.27418370683015,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-09-26 00:00:00,660.36,0.28248409613824,-38306.0,0.0,0.0,0.0,,660.36,0.28248409613824,-32553.94,0.0,0.0,0.0,,660.36,0.28248409613824,-0.27,0.0023,0.27,0.0,117.391,660.36,0.28248409613824,-34828.05,2300.0,73795.0,0.0,32.085,660.36,0.28248409613824,-73140.64,16464.7,822090.87,0.0,49.931,660.36,0.28248409613824,1969.91,-44.383706,-1969.91,0.0,44.384,660.36,0.28248409613824,-22143.95,0.0,0.0,0.0,,660.36,0.28248409613824,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-09-27 00:00:00,897.41,0.26652955984117,-38306.0,0.0,0.0,0.0,,897.41,0.26652955984117,-32553.94,0.0,0.0,0.0,,897.41,0.26652955984117,-0.27,0.0023,0.27,0.0,117.391,897.41,0.26652955984117,-34828.05,2300.0,73795.0,0.0,32.085,897.41,0.26652955984117,-73140.64,16464.7,822090.87,0.0,49.931,897.41,0.26652955984117,1969.91,-44.383706,-1969.91,0.0,44.384,897.41,0.26652955984117,-22143.95,0.0,0.0,0.0,,897.41,0.26652955984117,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-09-28 00:00:00,7255.06,0.2298957346222,-38306.0,0.0,0.0,0.0,,7255.06,0.2298957346222,-32553.94,0.0,0.0,0.0,,7255.06,0.2298957346222,-0.27,0.0023,0.27,0.0,117.391,7255.06,0.2298957346222,-34828.05,2300.0,73795.0,0.0,32.085,7255.06,0.2298957346222,-73140.64,16464.7,822090.87,0.0,49.931,7255.06,0.2298957346222,1969.91,-44.383706,-1969.91,0.0,44.384,7255.06,0.2298957346222,-22143.95,0.0,0.0,0.0,,7255.06,0.2298957346222,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-09-29 00:00:00,5558.52,0.23449297298343,-38306.0,0.0,0.0,0.0,,5558.52,0.23449297298343,-32553.94,0.0,0.0,0.0,,5558.52,0.23449297298343,-0.27,0.0023,0.27,0.0,117.391,5558.52,0.23449297298343,-34828.05,2300.0,73795.0,0.0,32.085,5558.52,0.23449297298343,-73140.64,16464.7,822090.87,0.0,49.931,5558.52,0.23449297298343,1969.91,-44.383706,-1969.91,0.0,44.384,5558.52,0.23449297298343,-22143.95,0.0,0.0,0.0,,5558.52,0.23449297298343,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-09-30 00:00:00,1408.84,0.25360807530221,-38306.0,0.0,0.0,0.0,,1408.84,0.25360807530221,-32553.94,0.0,0.0,0.0,,1408.84,0.25360807530221,-0.27,0.0023,0.27,0.0,117.391,1408.84,0.25360807530221,-34828.05,2300.0,73795.0,0.0,32.085,1408.84,0.25360807530221,-73140.64,16464.7,822090.87,0.0,49.931,1408.84,0.25360807530221,1969.91,-44.383706,-1969.91,0.0,44.384,1408.84,0.25360807530221,-22143.95,0.0,0.0,0.0,,1408.84,0.25360807530221,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-10-01 00:00:00,0.0,0.27860597077577,-38306.0,0.0,0.0,0.0,,0.0,0.27860597077577,-32553.94,0.0,0.0,0.0,,0.0,0.27860597077577,-0.27,0.0023,0.27,0.0,117.391,0.0,0.27860597077577,-34828.05,2300.0,73795.0,0.0,32.085,0.0,0.27860597077577,-73140.64,16464.7,822090.87,0.0,49.931,0.0,0.27860597077577,1969.91,-44.383706,-1969.91,0.0,44.384,0.0,0.27860597077577,-22143.95,0.0,0.0,0.0,,0.0,0.27860597077577,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-10-02 00:00:00,210.55,0.28556154729398,-38306.0,0.0,0.0,0.0,,210.55,0.28556154729398,-32553.94,0.0,0.0,0.0,,210.55,0.28556154729398,-0.27,0.0023,0.27,0.0,117.391,210.55,0.28556154729398,-34828.05,2300.0,73795.0,0.0,32.085,210.55,0.28556154729398,-73140.64,16464.7,822090.87,0.0,49.931,210.55,0.28556154729398,1969.91,-44.383706,-1969.91,0.0,44.384,210.55,0.28556154729398,-22143.95,0.0,0.0,0.0,,210.55,0.28556154729398,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-10-03 00:00:00,1097.86,0.28914439666916,-38306.0,0.0,0.0,0.0,,1097.86,0.28914439666916,-32553.94,0.0,0.0,0.0,,1097.86,0.28914439666916,-0.27,0.0023,0.27,0.0,117.391,1097.86,0.28914439666916,-34828.05,2300.0,73795.0,0.0,32.085,1097.86,0.28914439666916,-73140.64,16464.7,822090.87,0.0,49.931,1097.86,0.28914439666916,1969.91,-44.383706,-1969.91,0.0,44.384,1097.86,0.28914439666916,-22143.95,0.0,0.0,0.0,,1097.86,0.28914439666916,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-10-04 00:00:00,1611.53,0.27640694817376,-38306.0,0.0,0.0,0.0,,1611.53,0.27640694817376,-32553.94,0.0,0.0,0.0,,1611.53,0.27640694817376,-0.27,0.0023,0.27,0.0,117.391,1611.53,0.27640694817376,-34828.05,2300.0,73795.0,0.0,32.085,1611.53,0.27640694817376,-73140.64,16464.7,822090.87,0.0,49.931,1611.53,0.27640694817376,1969.91,-44.383706,-1969.91,0.0,44.384,1611.53,0.27640694817376,-22143.95,0.0,0.0,0.0,,1611.53,0.27640694817376,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-10-05 00:00:00,742.55,0.28272406473641,-38306.0,0.0,0.0,0.0,,742.55,0.28272406473641,-32553.94,0.0,0.0,0.0,,742.55,0.28272406473641,-0.27,0.0023,0.27,0.0,117.391,742.55,0.28272406473641,-34828.05,2300.0,73795.0,0.0,32.085,742.55,0.28272406473641,-73140.64,16464.7,822090.87,0.0,49.931,742.55,0.28272406473641,1969.91,-44.383706,-1969.91,0.0,44.384,742.55,0.28272406473641,-22143.95,0.0,0.0,0.0,,742.55,0.28272406473641,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-10-06 00:00:00,0.0,0.28744322969668,-38306.0,0.0,0.0,0.0,,0.0,0.28744322969668,-32553.94,0.0,0.0,0.0,,0.0,0.28744322969668,-0.27,0.0023,0.27,0.0,117.391,0.0,0.28744322969668,-34828.05,2300.0,73795.0,0.0,32.085,0.0,0.28744322969668,-73140.64,16464.7,822090.87,0.0,49.931,0.0,0.28744322969668,1969.91,-44.383706,-1969.91,0.0,44.384,0.0,0.28744322969668,-22143.95,0.0,0.0,0.0,,0.0,0.28744322969668,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-10-07 00:00:00,0.0,0.28888408833668,-38306.0,0.0,0.0,0.0,,0.0,0.28888408833668,-32553.94,0.0,0.0,0.0,,0.0,0.28888408833668,-0.27,0.0023,0.27,0.0,117.391,0.0,0.28888408833668,-34828.05,2300.0,73795.0,0.0,32.085,0.0,0.28888408833668,-73140.64,16464.7,822090.87,0.0,49.931,0.0,0.28888408833668,1969.91,-44.383706,-1969.91,0.0,44.384,0.0,0.28888408833668,-22143.95,0.0,0.0,0.0,,0.0,0.28888408833668,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-10-08 00:00:00,0.0,0.28605544217839,-38306.0,0.0,0.0,0.0,,0.0,0.28605544217839,-32553.94,0.0,0.0,0.0,,0.0,0.28605544217839,-0.27,0.0023,0.27,0.0,117.391,0.0,0.28605544217839,-34828.05,2300.0,73795.0,0.0,32.085,0.0,0.28605544217839,-73140.64,16464.7,822090.87,0.0,49.931,0.0,0.28605544217839,1969.91,-44.383706,-1969.91,0.0,44.384,0.0,0.28605544217839,-22143.95,0.0,0.0,0.0,,0.0,0.28605544217839,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-10-09 00:00:00,1730.84,0.27738489147945,-38306.0,0.0,0.0,0.0,,1730.84,0.27738489147945,-32553.94,0.0,0.0,0.0,,1730.84,0.27738489147945,-0.27,0.0023,0.27,0.0,117.391,1730.84,0.27738489147945,-34828.05,2300.0,73795.0,0.0,32.085,1730.84,0.27738489147945,-73140.64,16464.7,822090.87,0.0,49.931,1730.84,0.27738489147945,1969.91,-44.383706,-1969.91,0.0,44.384,1730.84,0.27738489147945,-22143.95,0.0,0.0,0.0,,1730.84,0.27738489147945,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-10-10 00:00:00,0.0,0.26576709061357,-38306.0,0.0,0.0,0.0,,0.0,0.26576709061357,-32553.94,0.0,0.0,0.0,,0.0,0.26576709061357,-0.27,0.0023,0.27,0.0,117.391,0.0,0.26576709061357,-34828.05,2300.0,73795.0,0.0,32.085,0.0,0.26576709061357,-73140.64,16464.7,822090.87,0.0,49.931,0.0,0.26576709061357,1969.91,-44.383706,-1969.91,0.0,44.384,0.0,0.26576709061357,-22143.95,0.0,0.0,0.0,,0.0,0.26576709061357,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-10-11 00:00:00,0.0,0.27375265090178,-38306.0,0.0,0.0,0.0,,0.0,0.27375265090178,-32553.94,0.0,0.0,0.0,,0.0,0.27375265090178,-0.27,0.0023,0.27,0.0,117.391,0.0,0.27375265090178,-34828.05,2300.0,73795.0,0.0,32.085,0.0,0.27375265090178,-73140.64,16464.7,822090.87,0.0,49.931,0.0,0.27375265090178,1969.91,-44.383706,-1969.91,0.0,44.384,0.0,0.27375265090178,-22143.95,0.0,0.0,0.0,,0.0,0.27375265090178,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-10-12 00:00:00,4290.96,0.24349790219498,-38306.0,0.0,0.0,0.0,,4290.96,0.24349790219498,-32553.94,0.0,0.0,0.0,,4290.96,0.24349790219498,-0.27,0.0023,0.27,0.0,117.391,4290.96,0.24349790219498,-34828.05,2300.0,73795.0,0.0,32.085,4290.96,0.24349790219498,-73140.64,16464.7,822090.87,0.0,49.931,4290.96,0.24349790219498,1969.91,-44.383706,-1969.91,0.0,44.384,4290.96,0.24349790219498,-22143.95,0.0,0.0,0.0,,4290.96,0.24349790219498,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-10-13 00:00:00,1141.78,0.24342894520652,-38306.0,0.0,0.0,0.0,,1141.78,0.24342894520652,-32553.94,0.0,0.0,0.0,,1141.78,0.24342894520652,-0.27,0.0023,0.27,0.0,117.391,1141.78,0.24342894520652,-34828.05,2300.0,73795.0,0.0,32.085,1141.78,0.24342894520652,-73140.64,16464.7,822090.87,0.0,49.931,1141.78,0.24342894520652,1969.91,-44.383706,-1969.91,0.0,44.384,1141.78,0.24342894520652,-22143.95,0.0,0.0,0.0,,1141.78,0.24342894520652,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-10-14 00:00:00,3298.45,0.27666790367651,-38306.0,0.0,0.0,0.0,,3298.45,0.27666790367651,-32553.94,0.0,0.0,0.0,,3298.45,0.27666790367651,-0.27,0.0023,0.27,0.0,117.391,3298.45,0.27666790367651,-34828.05,2300.0,73795.0,0.0,32.085,3298.45,0.27666790367651,-73140.64,16464.7,822090.87,0.0,49.931,3298.45,0.27666790367651,1969.91,-44.383706,-1969.91,0.0,44.384,3298.45,0.27666790367651,-22143.95,0.0,0.0,0.0,,3298.45,0.27666790367651,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-10-15 00:00:00,1935.95,0.26974073695098,-38306.0,0.0,0.0,0.0,,1935.95,0.26974073695098,-32553.94,0.0,0.0,0.0,,1935.95,0.26974073695098,-0.27,0.0023,0.27,0.0,117.391,1935.95,0.26974073695098,-34828.05,2300.0,73795.0,0.0,32.085,1935.95,0.26974073695098,-73140.64,16464.7,822090.87,0.0,49.931,1935.95,0.26974073695098,1969.91,-44.383706,-1969.91,0.0,44.384,1935.95,0.26974073695098,-22143.95,0.0,0.0,0.0,,1935.95,0.26974073695098,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-10-15 05:14:07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-131513.64,16014.7,799032.87,0.0,49.894,,,,,,,,,,,,,,,,,,,,,
2021-10-16 00:00:00,20198.19,0.31407701550947,-38306.0,0.0,0.0,0.0,,20198.19,0.31407701550947,-32553.94,0.0,0.0,0.0,,20198.19,0.31407701550947,-0.27,0.0023,0.27,0.0,117.391,20198.19,0.31407701550947,-34828.05,2300.0,73795.0,0.0,32.085,20198.19,0.31407701550947,-131513.64,16014.7,799032.87,0.0,49.894,20198.19,0.31407701550947,1969.91,-44.383706,-1969.91,0.0,44.384,20198.19,0.31407701550947,-22143.95,0.0,0.0,0.0,,20198.19,0.31407701550947,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-10-17 00:00:00,5553.39,0.33853000221333,-38306.0,0.0,0.0,0.0,,5553.39,0.33853000221333,-32553.94,0.0,0.0,0.0,,5553.39,0.33853000221333,-0.27,0.0023,0.27,0.0,117.391,5553.39,0.33853000221333,-34828.05,2300.0,73795.0,0.0,32.085,5553.39,0.33853000221333,-131513.64,16014.7,799032.87,0.0,49.894,5553.39,0.33853000221333,1969.91,-44.383706,-1969.91,0.0,44.384,5553.39,0.33853000221333,-22143.95,0.0,0.0,0.0,,5553.39,0.33853000221333,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-10-18 00:00:00,18773.43,0.41456182436436,-38306.0,0.0,0.0,0.0,,18773.43,0.41456182436436,-32553.94,0.0,0.0,0.0,,18773.43,0.41456182436436,-0.27,0.0023,0.27,0.0,117.391,18773.43,0.41456182436436,-34828.05,2300.0,73795.0,0.0,32.085,18773.43,0.41456182436436,-131513.64,16014.7,799032.87,0.0,49.894,18773.43,0.41456182436436,1969.91,-44.383706,-1969.91,0.0,44.384,18773.43,0.41456182436436,-22143.95,0.0,0.0,0.0,,18773.43,0.41456182436436,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-10-19 00:00:00,21637.54,0.45002032420757,-38306.0,0.0,0.0,0.0,,21637.54,0.45002032420757,-32553.94,0.0,0.0,0.0,,21637.54,0.45002032420757,-0.27,0.0023,0.27,0.0,117.391,21637.54,0.45002032420757,-34828.05,2300.0,73795.0,0.0,32.085,21637.54,0.45002032420757,-131513.64,16014.7,799032.87,0.0,49.894,21637.54,0.45002032420757,1969.91,-44.383706,-1969.91,0.0,44.384,21637.54,0.45002032420757,-22143.95,0.0,0.0,0.0,,21637.54,0.45002032420757,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-10-20 00:00:00,7547.32,0.43180826126192,-38306.0,0.0,0.0,0.0,,7547.32,0.43180826126192,-32553.94,0.0,0.0,0.0,,7547.32,0.43180826126192,-0.27,0.0023,0.27,0.0,117.391,7547.32,0.43180826126192,-34828.05,2300.0,73795.0,0.0,32.085,7547.32,0.43180826126192,-131513.64,16014.7,799032.87,0.0,49.894,7547.32,0.43180826126192,1969.91,-44.383706,-1969.91,0.0,44.384,7547.32,0.43180826126192,-22143.95,0.0,0.0,0.0,,7547.32,0.43180826126192,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-10-21 00:00:00,5652.81,0.44261606755026,-38306.0,0.0,0.0,0.0,,5652.81,0.44261606755026,-32553.94,0.0,0.0,0.0,,5652.81,0.44261606755026,-0.27,0.0023,0.27,0.0,117.391,5652.81,0.44261606755026,-34828.05,2300.0,73795.0,0.0,32.085,5652.81,0.44261606755026,-131513.64,16014.7,799032.87,0.0,49.894,5652.81,0.44261606755026,1969.91,-44.383706,-1969.91,0.0,44.384,5652.81,0.44261606755026,-22143.95,0.0,0.0,0.0,,5652.81,0.44261606755026,-5470.0199999999995,13.63,469.72,0.0,34.462
2021-10-22 00:00:00,7266.34,0.38064296623401,-38306.0,0.0,0.0,0.0,,7266.34,0.38064296623401,-32553.94,0.0,0.0,0.0,,7266.34,0.38064296623401,-0.27,0.0023,0.27,0.0,117.391,7266.34,0.38064296623401,-34828.05,2300.0,73795.0,0.0,32.085,7266.34,0.38064296623401,-131513.64,16014.7,799032.87,0.0,49.894,7266.34,0.38064296623401,1969.91,-44.383706,-1969.91,0.0,44.384,7266.34,0.38064296623401,-22143.95,0.0,0.0,0.0,,7266.34,0.38064296623401,-5470.0199999999995,13.63,469.72,0.0,34.462
